ID,Número_Reseñas,Promedio_Calificación,Num_Reseñas_1,Num_Reseñas_2,Num_Reseñas_3,Num_Reseñas_4,Num_Reseñas_5,Atributo 1,Raiting_Promedio 1,Atributo 2,Raiting_Promedio 2,Atributo 3,Raiting_Promedio 3
MLM914911539,1,5.0,0,0,0,0,1,,,,,,
MLM1429543579,2,4.0,0,0,1,0,1,,,,,,
MLM961039434,0,0.0,0,0,0,0,0,,,,,,
MLM857082411,0,0.0,0,0,0,0,0,,,,,,
MLM898639057,0,0.0,0,0,0,0,0,,,,,,
MLM2538348272,0,0.0,0,0,0,0,0,,,,,,
MLM1482494825,0,0.0,0,0,0,0,0,,,,,,
MLM1481853275,0,0.0,0,0,0,0,0,,,,,,
MLM915145077,0,0.0,0,0,0,0,0,,,,,,
MLM1362463615,0,0.0,0,0,0,0,0,,,,,,
MLM1486638320,1,5.0,0,0,0,0,1,,,,,,
MLM1662183373,1,5.0,0,0,0,0,1,,,,,,
MLM1889292867,0,0.0,0,0,0,0,0,,,,,,
MLM2114066744,0,0.0,0,0,0,0,0,,,,,,
MLM1400313948,0,0.0,0,0,0,0,0,,,,,,
MLM1485164851,2,5.0,0,0,0,0,2,,,,,,
MLM1487394086,1,5.0,0,0,0,0,1,,,,,,
MLM1546646069,0,0.0,0,0,0,0,0,,,,,,
MLM2346763838,0,0.0,0,0,0,0,0,,,,,,
MLM826944137,0,0.0,0,0,0,0,0,,,,,,
MLM1351636973,0,0.0,0,0,0,0,0,,,,,,
MLM1411810488,0,0.0,0,0,0,0,0,,,,,,
MLM1431358858,0,0.0,0,0,0,0,0,,,,,,
MLM1456514845,4,3.0,1,0,2,0,1,,,,,,
MLM1456560357,0,0.0,0,0,0,0,0,,,,,,
MLM1460297355,0,0.0,0,0,0,0,0,,,,,,
MLM1481977379,2,4.5,0,0,0,1,1,,,,,,
MLM1484948973,0,0.0,0,0,0,0,0,,,,,,
MLM1490499100,0,0.0,0,0,0,0,0,,,,,,
MLM1706564011,0,0.0,0,0,0,0,0,,,,,,
MLM1789885469,0,0.0,0,0,0,0,0,,,,,,
MLM1958593019,0,0.0,0,0,0,0,0,,,,,,
MLM2012868684,0,0.0,0,0,0,0,0,,,,,,
MLM947742773,0,0.0,0,0,0,0,0,,,,,,
MLM1421800797,0,0.0,0,0,0,0,0,,,,,,
MLM1458373486,0,0.0,0,0,0,0,0,,,,,,
MLM1464995179,0,0.0,0,0,0,0,0,,,,,,
MLM1496661386,0,0.0,0,0,0,0,0,,,,,,
MLM1824099720,0,0.0,0,0,0,0,0,,,,,,
MLM2068544138,0,0.0,0,0,0,0,0,,,,,,
MLM2153395686,1,5.0,0,0,0,0,1,,,,,,
MLM2609033176,0,0.0,0,0,0,0,0,,,,,,
MLM2609045254,0,0.0,0,0,0,0,0,,,,,,
MLM2609070842,0,0.0,0,0,0,0,0,,,,,,
MLM1399608031,0,0.0,0,0,0,0,0,,,,,,
MLM2268597564,0,0.0,0,0,0,0,0,,,,,,
MLM2599172884,0,0.0,0,0,0,0,0,,,,,,
MLM2709532052,0,0.0,0,0,0,0,0,,,,,,
MLM786923753,1,5.0,0,0,0,0,1,,,,,,
MLM1376832230,0,0.0,0,0,0,0,0,,,,,,
MLM1550879537,0,0.0,0,0,0,0,0,,,,,,
MLM1611821288,0,0.0,0,0,0,0,0,,,,,,
MLM1840778566,0,0.0,0,0,0,0,0,,,,,,
MLM1842063313,0,0.0,0,0,0,0,0,,,,,,
MLM1895847955,0,0.0,0,0,0,0,0,,,,,,
MLM1981372141,0,0.0,0,0,0,0,0,,,,,,
MLM1981406231,0,0.0,0,0,0,0,0,,,,,,
MLM1992636441,0,0.0,0,0,0,0,0,,,,,,
MLM1998569971,0,0.0,0,0,0,0,0,,,,,,
MLM2001090775,0,0.0,0,0,0,0,0,,,,,,
MLM2210056304,0,0.0,0,0,0,0,0,,,,,,
MLM2609070818,0,0.0,0,0,0,0,0,,,,,,
MLM2609199172,0,0.0,0,0,0,0,0,,,,,,
MLM2742060126,0,0.0,0,0,0,0,0,,,,,,
MLM2756234408,0,0.0,0,0,0,0,0,,,,,,
MLM2760425402,0,0.0,0,0,0,0,0,,,,,,
MLM955217985,0,0.0,0,0,0,0,0,,,,,,
MLM1980463711,0,0.0,0,0,0,0,0,,,,,,
MLM1983062073,0,0.0,0,0,0,0,0,,,,,,
MLM2581451024,0,0.0,0,0,0,0,0,,,,,,
MLM876007270,0,0.0,0,0,0,0,0,,,,,,
MLM949615558,0,0.0,0,0,0,0,0,,,,,,
MLM949619059,0,0.0,0,0,0,0,0,,,,,,
MLM1629147566,0,0.0,0,0,0,0,0,,,,,,
MLM1779067458,0,0.0,0,0,0,0,0,,,,,,
MLM1920890055,0,0.0,0,0,0,0,0,,,,,,
MLM1936327241,0,0.0,0,0,0,0,0,,,,,,
MLM1943049713,0,0.0,0,0,0,0,0,,,,,,
MLM1981431067,0,0.0,0,0,0,0,0,,,,,,
MLM1981481773,0,0.0,0,0,0,0,0,,,,,,
MLM1981667937,0,0.0,0,0,0,0,0,,,,,,
MLM1981744867,0,0.0,0,0,0,0,0,,,,,,
MLM1983578817,0,0.0,0,0,0,0,0,,,,,,
MLM1984718289,0,0.0,0,0,0,0,0,,,,,,
MLM1991128593,0,0.0,0,0,0,0,0,,,,,,
MLM1999747973,0,0.0,0,0,0,0,0,,,,,,
MLM2004389213,0,0.0,0,0,0,0,0,,,,,,
MLM2276750916,0,0.0,0,0,0,0,0,,,,,,
MLM2609096646,0,0.0,0,0,0,0,0,,,,,,
MLM2609199206,0,0.0,0,0,0,0,0,,,,,,
MLM2658685442,0,0.0,0,0,0,0,0,,,,,,
MLM2694915356,0,0.0,0,0,0,0,0,,,,,,
MLM2695183446,0,0.0,0,0,0,0,0,,,,,,
MLM2695196348,0,0.0,0,0,0,0,0,,,,,,
MLM2698767418,0,0.0,0,0,0,0,0,,,,,,
MLM2706130178,0,0.0,0,0,0,0,0,,,,,,
MLM2715237782,0,0.0,0,0,0,0,0,,,,,,
MLM2734221616,0,0.0,0,0,0,0,0,,,,,,
MLM2767268404,0,0.0,0,0,0,0,0,,,,,,
MLM2770015258,0,0.0,0,0,0,0,0,,,,,,
MLM2781178882,0,0.0,0,0,0,0,0,,,,,,
MLM2800479504,0,0.0,0,0,0,0,0,,,,,,
MLM2809117752,0,0.0,0,0,0,0,0,,,,,,
MLM2809922812,0,0.0,0,0,0,0,0,,,,,,
MLM1423634093,0,0.0,0,0,0,0,0,,,,,,
MLM1884903617,0,0.0,0,0,0,0,0,,,,,,
MLM1942529757,0,0.0,0,0,0,0,0,,,,,,
MLM1980573761,0,0.0,0,0,0,0,0,,,,,,
MLM1984240805,0,0.0,0,0,0,0,0,,,,,,
MLM1987756759,0,0.0,0,0,0,0,0,,,,,,
MLM2420074384,0,0.0,0,0,0,0,0,,,,,,
MLM2481370592,0,0.0,0,0,0,0,0,,,,,,
MLM2611279460,0,0.0,0,0,0,0,0,,,,,,
MLM2776305708,0,0.0,0,0,0,0,0,,,,,,
MLM898967715,0,0.0,0,0,0,0,0,,,,,,
MLM922119562,0,0.0,0,0,0,0,0,,,,,,
MLM956602887,0,0.0,0,0,0,0,0,,,,,,
MLM1310339631,0,0.0,0,0,0,0,0,,,,,,
MLM1431371168,0,0.0,0,0,0,0,0,,,,,,
MLM1438940508,0,0.0,0,0,0,0,0,,,,,,
MLM1838445875,0,0.0,0,0,0,0,0,,,,,,
MLM1848285455,0,0.0,0,0,0,0,0,,,,,,
MLM1925686329,1,4.0,0,0,0,1,0,,,,,,
MLM1949446123,0,0.0,0,0,0,0,0,,,,,,
MLM1956561863,0,0.0,0,0,0,0,0,,,,,,
MLM1964342221,0,0.0,0,0,0,0,0,,,,,,
MLM1964455731,0,0.0,0,0,0,0,0,,,,,,
MLM1969364283,0,0.0,0,0,0,0,0,,,,,,
MLM1970184125,0,0.0,0,0,0,0,0,,,,,,
MLM1979155945,0,0.0,0,0,0,0,0,,,,,,
MLM1981394885,0,0.0,0,0,0,0,0,,,,,,
MLM1981481921,0,0.0,0,0,0,0,0,,,,,,
MLM1985177401,0,0.0,0,0,0,0,0,,,,,,
MLM1987959567,0,0.0,0,0,0,0,0,,,,,,
MLM1993804027,0,0.0,0,0,0,0,0,,,,,,
MLM1999511031,0,0.0,0,0,0,0,0,,,,,,
MLM2003745993,0,0.0,0,0,0,0,0,,,,,,
MLM2291205242,0,0.0,0,0,0,0,0,,,,,,
MLM2498628934,0,0.0,0,0,0,0,0,,,,,,
MLM2535737342,0,0.0,0,0,0,0,0,,,,,,
MLM2538368068,0,0.0,0,0,0,0,0,,,,,,
MLM2545834848,0,0.0,0,0,0,0,0,,,,,,
MLM2569532848,0,0.0,0,0,0,0,0,,,,,,
MLM2572356272,0,0.0,0,0,0,0,0,,,,,,
MLM2587670858,0,0.0,0,0,0,0,0,,,,,,
MLM2591479210,0,0.0,0,0,0,0,0,,,,,,
MLM2609033200,0,0.0,0,0,0,0,0,,,,,,
MLM2609057844,0,0.0,0,0,0,0,0,,,,,,
MLM2609083624,0,0.0,0,0,0,0,0,,,,,,
MLM2611057992,0,0.0,0,0,0,0,0,,,,,,
MLM2671076148,0,0.0,0,0,0,0,0,,,,,,
MLM2672029642,0,0.0,0,0,0,0,0,,,,,,
MLM2672892608,0,0.0,0,0,0,0,0,,,,,,
MLM2688746976,0,0.0,0,0,0,0,0,,,,,,
MLM2697462236,0,0.0,0,0,0,0,0,,,,,,
MLM2705464610,0,0.0,0,0,0,0,0,,,,,,
MLM2706078720,0,0.0,0,0,0,0,0,,,,,,
MLM2709544684,0,0.0,0,0,0,0,0,,,,,,
MLM2723438106,0,0.0,0,0,0,0,0,,,,,,
MLM2731469480,0,0.0,0,0,0,0,0,,,,,,
MLM2735048372,0,0.0,0,0,0,0,0,,,,,,
MLM2748479944,0,0.0,0,0,0,0,0,,,,,,
MLM2801169666,0,0.0,0,0,0,0,0,,,,,,
MLM1420370004,0,0.0,0,0,0,0,0,,,,,,
MLM1980489045,0,0.0,0,0,0,0,0,,,,,,
MLM2611369934,0,0.0,0,0,0,0,0,,,,,,
MLM943492292,0,0.0,0,0,0,0,0,,,,,,
MLM1398913400,0,0.0,0,0,0,0,0,,,,,,
MLM1404012335,0,0.0,0,0,0,0,0,,,,,,
MLM1420704313,0,0.0,0,0,0,0,0,,,,,,
MLM1649435003,0,0.0,0,0,0,0,0,,,,,,
MLM1910536781,0,0.0,0,0,0,0,0,,,,,,
MLM1950397789,0,0.0,0,0,0,0,0,,,,,,
MLM1980129821,0,0.0,0,0,0,0,0,,,,,,
MLM1981394845,0,0.0,0,0,0,0,0,,,,,,
MLM1981456845,0,0.0,0,0,0,0,0,,,,,,
MLM1983457085,0,0.0,0,0,0,0,0,,,,,,
MLM1985717275,0,0.0,0,0,0,0,0,,,,,,
MLM1986831883,0,0.0,0,0,0,0,0,,,,,,
MLM1988556403,0,0.0,0,0,0,0,0,,,,,,
MLM1988913719,0,0.0,0,0,0,0,0,,,,,,
MLM1991367995,0,0.0,0,0,0,0,0,,,,,,
MLM1992990713,0,0.0,0,0,0,0,0,,,,,,
MLM1996952327,0,0.0,0,0,0,0,0,,,,,,
MLM2002775875,0,0.0,0,0,0,0,0,,,,,,
MLM2005478921,0,0.0,0,0,0,0,0,,,,,,
MLM2109759662,0,0.0,0,0,0,0,0,,,,,,
MLM2291205346,0,0.0,0,0,0,0,0,,,,,,
MLM2549043312,0,0.0,0,0,0,0,0,,,,,,
MLM2552548360,0,0.0,0,0,0,0,0,,,,,,
MLM2560605460,0,0.0,0,0,0,0,0,,,,,,
MLM2609045146,0,0.0,0,0,0,0,0,,,,,,
MLM2609045224,0,0.0,0,0,0,0,0,,,,,,
MLM2609045272,0,0.0,0,0,0,0,0,,,,,,
MLM2609096632,0,0.0,0,0,0,0,0,,,,,,
MLM2609109540,0,0.0,0,0,0,0,0,,,,,,
MLM2609147914,0,0.0,0,0,0,0,0,,,,,,
MLM2609199164,0,0.0,0,0,0,0,0,,,,,,
MLM2673718858,0,0.0,0,0,0,0,0,,,,,,
MLM2677826266,0,0.0,0,0,0,0,0,,,,,,
MLM2709519258,0,0.0,0,0,0,0,0,,,,,,
MLM2712183042,0,0.0,0,0,0,0,0,,,,,,
MLM2713641160,0,0.0,0,0,0,0,0,,,,,,
MLM2737700922,0,0.0,0,0,0,0,0,,,,,,
MLM2769488602,0,0.0,0,0,0,0,0,,,,,,
MLM2784393728,0,0.0,0,0,0,0,0,,,,,,
MLM2795627446,0,0.0,0,0,0,0,0,,,,,,
MLM2800389802,0,0.0,0,0,0,0,0,,,,,,
MLM2800453526,0,0.0,0,0,0,0,0,,,,,,
MLM786892818,0,0.0,0,0,0,0,0,,,,,,
MLM867516708,0,0.0,0,0,0,0,0,,,,,,
MLM915258421,0,0.0,0,0,0,0,0,,,,,,
MLM943076597,0,0.0,0,0,0,0,0,,,,,,
MLM949608705,0,0.0,0,0,0,0,0,,,,,,
MLM949619825,0,0.0,0,0,0,0,0,,,,,,
MLM1399657582,0,0.0,0,0,0,0,0,,,,,,
MLM1399695578,0,0.0,0,0,0,0,0,,,,,,
MLM1431282339,0,0.0,0,0,0,0,0,,,,,,
MLM1455486703,0,0.0,0,0,0,0,0,,,,,,
MLM1846442281,0,0.0,0,0,0,0,0,,,,,,
MLM1934193525,0,0.0,0,0,0,0,0,,,,,,
MLM1971308295,0,0.0,0,0,0,0,0,,,,,,
MLM1972792359,0,0.0,0,0,0,0,0,,,,,,
MLM1973659313,0,0.0,0,0,0,0,0,,,,,,
MLM1980388055,0,0.0,0,0,0,0,0,,,,,,
MLM1981372161,0,0.0,0,0,0,0,0,,,,,,
MLM1981456809,0,0.0,0,0,0,0,0,,,,,,
MLM1981481707,0,0.0,0,0,0,0,0,,,,,,
MLM1984834235,0,0.0,0,0,0,0,0,,,,,,
MLM1984885797,0,0.0,0,0,0,0,0,,,,,,
MLM1987745733,0,0.0,0,0,0,0,0,,,,,,
MLM1988901987,0,0.0,0,0,0,0,0,,,,,,
MLM2002694881,0,0.0,0,0,0,0,0,,,,,,
MLM2171513464,0,0.0,0,0,0,0,0,,,,,,
MLM2420293446,0,0.0,0,0,0,0,0,,,,,,
MLM2580143720,0,0.0,0,0,0,0,0,,,,,,
MLM2609033156,0,0.0,0,0,0,0,0,,,,,,
MLM2609051078,0,0.0,0,0,0,0,0,,,,,,
MLM2609070808,0,0.0,0,0,0,0,0,,,,,,
MLM2609083630,0,0.0,0,0,0,0,0,,,,,,
MLM2609096742,0,0.0,0,0,0,0,0,,,,,,
MLM2609199076,0,0.0,0,0,0,0,0,,,,,,
MLM2609199152,0,0.0,0,0,0,0,0,,,,,,
MLM2677661024,0,0.0,0,0,0,0,0,,,,,,
MLM2685893658,0,0.0,0,0,0,0,0,,,,,,
MLM2686226814,0,0.0,0,0,0,0,0,,,,,,
MLM2742216820,0,0.0,0,0,0,0,0,,,,,,
MLM2742301166,0,0.0,0,0,0,0,0,,,,,,
MLM2744281398,0,0.0,0,0,0,0,0,,,,,,
MLM2747896544,0,0.0,0,0,0,0,0,,,,,,
MLM2769604382,0,0.0,0,0,0,0,0,,,,,,
MLM2773477024,0,0.0,0,0,0,0,0,,,,,,
MLM2783136278,0,0.0,0,0,0,0,0,,,,,,
MLM2785931898,0,0.0,0,0,0,0,0,,,,,,
MLM2786230322,0,0.0,0,0,0,0,0,,,,,,
MLM2792369706,0,0.0,0,0,0,0,0,,,,,,
MLM2794338144,0,0.0,0,0,0,0,0,,,,,,
MLM2800530154,0,0.0,0,0,0,0,0,,,,,,
MLM2800530182,0,0.0,0,0,0,0,0,,,,,,
MLM955302964,0,0.0,0,0,0,0,0,,,,,,
MLM1363909414,0,0.0,0,0,0,0,0,,,,,,
MLM1364323330,0,0.0,0,0,0,0,0,,,,,,
MLM1407520827,0,0.0,0,0,0,0,0,,,,,,
MLM1419186214,0,0.0,0,0,0,0,0,,,,,,
MLM1527913301,0,0.0,0,0,0,0,0,,,,,,
MLM1774140588,0,0.0,0,0,0,0,0,,,,,,
MLM1871238583,0,0.0,0,0,0,0,0,,,,,,
MLM1932642725,0,0.0,0,0,0,0,0,,,,,,
MLM1965940591,0,0.0,0,0,0,0,0,,,,,,
MLM1982286165,0,0.0,0,0,0,0,0,,,,,,
MLM1984693553,0,0.0,0,0,0,0,0,,,,,,
MLM1987664503,0,0.0,0,0,0,0,0,,,,,,
MLM1987671085,0,0.0,0,0,0,0,0,,,,,,
MLM1992054591,0,0.0,0,0,0,0,0,,,,,,
MLM1992093117,0,0.0,0,0,0,0,0,,,,,,
MLM1993765847,0,0.0,0,0,0,0,0,,,,,,
MLM1995615691,0,0.0,0,0,0,0,0,,,,,,
MLM2004141555,0,0.0,0,0,0,0,0,,,,,,
MLM2414167084,0,0.0,0,0,0,0,0,,,,,,
MLM2697407492,0,0.0,0,0,0,0,0,,,,,,
MLM2744333106,0,0.0,0,0,0,0,0,,,,,,
MLM2770656108,0,0.0,0,0,0,0,0,,,,,,
MLM2773478406,0,0.0,0,0,0,0,0,,,,,,
MLM2793949218,0,0.0,0,0,0,0,0,,,,,,
MLM2801523326,0,0.0,0,0,0,0,0,,,,,,
MLM787570433,0,0.0,0,0,0,0,0,,,,,,
MLM838783503,0,0.0,0,0,0,0,0,,,,,,
MLM913999301,0,0.0,0,0,0,0,0,,,,,,
MLM920032847,1,5.0,0,0,0,0,1,,,,,,
MLM928578944,0,0.0,0,0,0,0,0,,,,,,
MLM949607839,0,0.0,0,0,0,0,0,,,,,,
MLM949618802,0,0.0,0,0,0,0,0,,,,,,
MLM950865594,0,0.0,0,0,0,0,0,,,,,,
MLM950871532,0,0.0,0,0,0,0,0,,,,,,
MLM953357877,0,0.0,0,0,0,0,0,,,,,,
MLM1364284416,0,0.0,0,0,0,0,0,,,,,,
MLM1400986192,0,0.0,0,0,0,0,0,,,,,,
MLM1491269618,0,0.0,0,0,0,0,0,,,,,,
MLM1675839947,0,0.0,0,0,0,0,0,,,,,,
MLM1738560204,0,0.0,0,0,0,0,0,,,,,,
MLM1738716008,0,0.0,0,0,0,0,0,,,,,,
MLM1779385197,0,0.0,0,0,0,0,0,,,,,,
MLM1779492365,0,0.0,0,0,0,0,0,,,,,,
MLM1879642549,0,0.0,0,0,0,0,0,,,,,,
MLM1884815965,0,0.0,0,0,0,0,0,,,,,,
MLM1888059254,1,5.0,0,0,0,0,1,,,,,,
MLM1892795455,0,0.0,0,0,0,0,0,,,,,,
MLM1895657343,0,0.0,0,0,0,0,0,,,,,,
MLM1897980255,0,0.0,0,0,0,0,0,,,,,,
MLM1902441859,0,0.0,0,0,0,0,0,,,,,,
MLM1930614891,0,0.0,0,0,0,0,0,,,,,,
MLM1946798213,0,0.0,0,0,0,0,0,,,,,,
MLM1947119113,0,0.0,0,0,0,0,0,,,,,,
MLM1957064797,0,0.0,0,0,0,0,0,,,,,,
MLM1965043949,0,0.0,0,0,0,0,0,,,,,,
MLM1980536557,0,0.0,0,0,0,0,0,,,,,,
MLM1980549321,0,0.0,0,0,0,0,0,,,,,,
MLM1981418387,0,0.0,0,0,0,0,0,,,,,,
MLM1981443649,0,0.0,0,0,0,0,0,,,,,,
MLM1983414923,0,0.0,0,0,0,0,0,,,,,,
MLM1983489787,0,0.0,0,0,0,0,0,,,,,,
MLM1983492287,0,0.0,0,0,0,0,0,,,,,,
MLM1984253181,0,0.0,0,0,0,0,0,,,,,,
MLM1988894127,0,0.0,0,0,0,0,0,,,,,,
MLM1990951523,0,0.0,0,0,0,0,0,,,,,,
MLM1990963481,0,0.0,0,0,0,0,0,,,,,,
MLM1991180497,0,0.0,0,0,0,0,0,,,,,,
MLM1992297123,0,0.0,0,0,0,0,0,,,,,,
MLM1995068947,0,0.0,0,0,0,0,0,,,,,,
MLM1995781399,0,0.0,0,0,0,0,0,,,,,,
MLM1996123585,0,0.0,0,0,0,0,0,,,,,,
MLM1996139585,0,0.0,0,0,0,0,0,,,,,,
MLM1998896043,0,0.0,0,0,0,0,0,,,,,,
MLM1999511979,0,0.0,0,0,0,0,0,,,,,,
MLM2002220419,0,0.0,0,0,0,0,0,,,,,,
MLM2003268641,0,0.0,0,0,0,0,0,,,,,,
MLM2005015841,0,0.0,0,0,0,0,0,,,,,,
MLM2006669599,0,0.0,0,0,0,0,0,,,,,,
MLM2006848581,0,0.0,0,0,0,0,0,,,,,,
MLM2007906377,0,0.0,0,0,0,0,0,,,,,,
MLM2210065136,0,0.0,0,0,0,0,0,,,,,,
MLM2516606860,0,0.0,0,0,0,0,0,,,,,,
MLM2524477574,0,0.0,0,0,0,0,0,,,,,,
MLM2609033096,0,0.0,0,0,0,0,0,,,,,,
MLM2609033108,0,0.0,0,0,0,0,0,,,,,,
MLM2609033208,0,0.0,0,0,0,0,0,,,,,,
MLM2609033232,0,0.0,0,0,0,0,0,,,,,,
MLM2609045178,0,0.0,0,0,0,0,0,,,,,,
MLM2609045264,0,0.0,0,0,0,0,0,,,,,,
MLM2609057972,0,0.0,0,0,0,0,0,,,,,,
MLM2609070794,0,0.0,0,0,0,0,0,,,,,,
MLM2609083734,0,0.0,0,0,0,0,0,,,,,,
MLM2609083736,0,0.0,0,0,0,0,0,,,,,,
MLM2609109494,0,0.0,0,0,0,0,0,,,,,,
MLM2609109596,0,0.0,0,0,0,0,0,,,,,,
MLM2609147976,0,0.0,0,0,0,0,0,,,,,,
MLM2609147982,0,0.0,0,0,0,0,0,,,,,,
MLM2669973064,0,0.0,0,0,0,0,0,,,,,,
MLM2680905918,0,0.0,0,0,0,0,0,,,,,,
MLM2694088032,0,0.0,0,0,0,0,0,,,,,,
MLM2698136722,0,0.0,0,0,0,0,0,,,,,,
MLM2700112472,0,0.0,0,0,0,0,0,,,,,,
MLM2712145552,0,0.0,0,0,0,0,0,,,,,,
MLM2714024506,0,0.0,0,0,0,0,0,,,,,,
MLM2717977128,0,0.0,0,0,0,0,0,,,,,,
MLM2746713778,0,0.0,0,0,0,0,0,,,,,,
MLM2751771806,0,0.0,0,0,0,0,0,,,,,,
MLM2753806846,0,0.0,0,0,0,0,0,,,,,,
MLM2756237546,0,0.0,0,0,0,0,0,,,,,,
MLM2769646970,0,0.0,0,0,0,0,0,,,,,,
MLM2780665556,0,0.0,0,0,0,0,0,,,,,,
MLM2785594068,0,0.0,0,0,0,0,0,,,,,,
MLM2785762910,0,0.0,0,0,0,0,0,,,,,,
MLM2786139478,0,0.0,0,0,0,0,0,,,,,,
MLM2789220310,0,0.0,0,0,0,0,0,,,,,,
MLM2796510354,0,0.0,0,0,0,0,0,,,,,,
MLM2800380026,0,0.0,0,0,0,0,0,,,,,,
MLM2800389656,0,0.0,0,0,0,0,0,,,,,,
MLM2815493644,0,0.0,0,0,0,0,0,,,,,,
MLM954879087,0,0.0,0,0,0,0,0,,,,,,
MLM954931790,0,0.0,0,0,0,0,0,,,,,,
MLM1352203918,0,0.0,0,0,0,0,0,,,,,,
MLM1367149020,0,0.0,0,0,0,0,0,,,,,,
MLM1371678679,0,0.0,0,0,0,0,0,,,,,,
MLM1461290630,0,0.0,0,0,0,0,0,,,,,,
MLM1483290875,0,0.0,0,0,0,0,0,,,,,,
MLM1484780156,0,0.0,0,0,0,0,0,,,,,,
MLM1545939227,0,0.0,0,0,0,0,0,,,,,,
MLM1773977970,0,0.0,0,0,0,0,0,,,,,,
MLM1853943029,0,0.0,0,0,0,0,0,,,,,,
MLM1898287182,0,0.0,0,0,0,0,0,,,,,,
MLM1950184543,0,0.0,0,0,0,0,0,,,,,,
MLM1956364135,0,0.0,0,0,0,0,0,,,,,,
MLM1984358243,0,0.0,0,0,0,0,0,,,,,,
MLM1984681359,0,0.0,0,0,0,0,0,,,,,,
MLM1984718263,0,0.0,0,0,0,0,0,,,,,,
MLM1990597501,0,0.0,0,0,0,0,0,,,,,,
MLM1994860101,0,0.0,0,0,0,0,0,,,,,,
MLM1998819109,0,0.0,0,0,0,0,0,,,,,,
MLM1998875433,0,0.0,0,0,0,0,0,,,,,,
MLM2000297539,0,0.0,0,0,0,0,0,,,,,,
MLM2000932443,0,0.0,0,0,0,0,0,,,,,,
MLM2003723405,0,0.0,0,0,0,0,0,,,,,,
MLM2004141551,0,0.0,0,0,0,0,0,,,,,,
MLM2187476894,0,0.0,0,0,0,0,0,,,,,,
MLM2481835972,0,0.0,0,0,0,0,0,,,,,,
MLM2591518184,0,0.0,0,0,0,0,0,,,,,,
MLM2717044876,0,0.0,0,0,0,0,0,,,,,,
MLM2723438092,0,0.0,0,0,0,0,0,,,,,,
MLM2723449042,0,0.0,0,0,0,0,0,,,,,,
MLM2771967770,0,0.0,0,0,0,0,0,,,,,,
MLM2772560334,0,0.0,0,0,0,0,0,,,,,,
MLM2773724632,0,0.0,0,0,0,0,0,,,,,,
MLM2773893148,0,0.0,0,0,0,0,0,,,,,,
MLM2774744062,0,0.0,0,0,0,0,0,,,,,,
MLM2775392110,0,0.0,0,0,0,0,0,,,,,,
MLM2777568628,0,0.0,0,0,0,0,0,,,,,,
MLM2784390802,0,0.0,0,0,0,0,0,,,,,,
MLM929573382,0,0.0,0,0,0,0,0,,,,,,
MLM929583479,0,0.0,0,0,0,0,0,,,,,,
MLM949608416,0,0.0,0,0,0,0,0,,,,,,
MLM949608663,0,0.0,0,0,0,0,0,,,,,,
MLM949611633,0,0.0,0,0,0,0,0,,,,,,
MLM1350545097,0,0.0,0,0,0,0,0,,,,,,
MLM1365562903,0,0.0,0,0,0,0,0,,,,,,
MLM1367130056,0,0.0,0,0,0,0,0,,,,,,
MLM1398498465,0,0.0,0,0,0,0,0,,,,,,
MLM1779164161,0,0.0,0,0,0,0,0,,,,,,
MLM1779429249,0,0.0,0,0,0,0,0,,,,,,
MLM1805266198,0,0.0,0,0,0,0,0,,,,,,
MLM1814062346,0,0.0,0,0,0,0,0,,,,,,
MLM1846351452,0,0.0,0,0,0,0,0,,,,,,
MLM1859570685,0,0.0,0,0,0,0,0,,,,,,
MLM1893096815,0,0.0,0,0,0,0,0,,,,,,
MLM1972883790,0,0.0,0,0,0,0,0,,,,,,
MLM1980988467,0,0.0,0,0,0,0,0,,,,,,
MLM1981394939,0,0.0,0,0,0,0,0,,,,,,
MLM1981394949,0,0.0,0,0,0,0,0,,,,,,
MLM1985832115,0,0.0,0,0,0,0,0,,,,,,
MLM1985890003,0,0.0,0,0,0,0,0,,,,,,
MLM1987114347,0,0.0,0,0,0,0,0,,,,,,
MLM1989014747,0,0.0,0,0,0,0,0,,,,,,
MLM1989370369,0,0.0,0,0,0,0,0,,,,,,
MLM1991904561,0,0.0,0,0,0,0,0,,,,,,
MLM1995302023,0,0.0,0,0,0,0,0,,,,,,
MLM1995683025,0,0.0,0,0,0,0,0,,,,,,
MLM1997534867,0,0.0,0,0,0,0,0,,,,,,
MLM1999399583,0,0.0,0,0,0,0,0,,,,,,
MLM2001474743,0,0.0,0,0,0,0,0,,,,,,
MLM2003882235,0,0.0,0,0,0,0,0,,,,,,
MLM2008014985,0,0.0,0,0,0,0,0,,,,,,
MLM2609033186,0,0.0,0,0,0,0,0,,,,,,
MLM2609045188,0,0.0,0,0,0,0,0,,,,,,
MLM2609057922,0,0.0,0,0,0,0,0,,,,,,
MLM2609057942,0,0.0,0,0,0,0,0,,,,,,
MLM2609057960,0,0.0,0,0,0,0,0,,,,,,
MLM2609070858,0,0.0,0,0,0,0,0,,,,,,
MLM2609083660,0,0.0,0,0,0,0,0,,,,,,
MLM2609096732,0,0.0,0,0,0,0,0,,,,,,
MLM2609096738,0,0.0,0,0,0,0,0,,,,,,
MLM2609109482,0,0.0,0,0,0,0,0,,,,,,
MLM2609109598,0,0.0,0,0,0,0,0,,,,,,
MLM2609147928,0,0.0,0,0,0,0,0,,,,,,
