ID,Número_Reseñas,Promedio_Calificación,Num_Reseñas_1,Num_Reseñas_2,Num_Reseñas_3,Num_Reseñas_4,Num_Reseñas_5
MLM2316984180,0,0.0,0,0,0,0,0
MLM1944065403,0,0.0,0,0,0,0,0
MLM1768694574,0,0.0,0,0,0,0,0
MLM2479684332,1,5.0,0,0,0,0,1
MLM825455603,0,0.0,0,0,0,0,0
MLM2253302528,0,0.0,0,0,0,0,0
MLM1461413240,11,4.5,0,1,1,1,8
MLM1423543549,1,4.0,0,0,0,1,0
MLM2472230646,0,0.0,0,0,0,0,0
MLM912117346,0,0.0,0,0,0,0,0
MLM1903864599,0,0.0,0,0,0,0,0
MLM1902826394,0,0.0,0,0,0,0,0
MLM1925671231,0,0.0,0,0,0,0,0
MLM2316973250,0,0.0,0,0,0,0,0
MLM2376470884,0,0.0,0,0,0,0,0
MLM2241199444,2,5.0,0,0,0,0,2
MLM2479683720,1,5.0,0,0,0,0,1
MLM830971924,0,0.0,0,0,0,0,0
MLM725972549,14,4.8,0,0,1,1,12
MLM724177650,4,5.0,0,0,0,0,4
MLM2580069108,0,0.0,0,0,0,0,0
MLM1851192684,0,0.0,0,0,0,0,0
MLM1944050427,0,0.0,0,0,0,0,0
MLM1772042591,0,0.0,0,0,0,0,0
MLM1470073838,0,0.0,0,0,0,0,0
MLM1903853349,0,0.0,0,0,0,0,0
MLM1780246689,1,5.0,0,0,0,0,1
MLM2580066372,0,0.0,0,0,0,0,0
MLM2479684686,0,0.0,0,0,0,0,0
MLM1421048861,0,0.0,0,0,0,0,0
MLM656370592,1,4.0,0,0,0,1,0
MLM844960735,0,0.0,0,0,0,0,0
MLM1323615502,7,4.6,0,0,1,1,5
MLM2376529282,0,0.0,0,0,0,0,0
MLM1423612888,0,0.0,0,0,0,0,0
MLM2383359642,0,0.0,0,0,0,0,0
MLM1426695992,2,5.0,0,0,0,0,2
MLM2376382824,0,0.0,0,0,0,0,0
MLM579346934,0,0.0,0,0,0,0,0
MLM1903864311,0,0.0,0,0,0,0,0
MLM2502947672,0,0.0,0,0,0,0,0
MLM817793563,0,0.0,0,0,0,0,0
MLM1446101276,0,0.0,0,0,0,0,0
MLM1772055586,0,0.0,0,0,0,0,0
MLM830975223,0,0.0,0,0,0,0,0
MLM2580104972,0,0.0,0,0,0,0,0
MLM909822220,2,5.0,0,0,0,0,2
MLM825459295,0,0.0,0,0,0,0,0
MLM1828094391,0,0.0,0,0,0,0,0
MLM1970962275,0,0.0,0,0,0,0,0
MLM1456450478,0,0.0,0,0,0,0,0
MLM725973207,6,4.8,0,0,0,1,5
MLM1944054535,0,0.0,0,0,0,0,0
MLM945120108,0,0.0,0,0,0,0,0
MLM2638357120,0,0.0,0,0,0,0,0
MLM1331176813,0,0.0,0,0,0,0,0
MLM772975165,0,0.0,0,0,0,0,0
MLM2316953866,0,0.0,0,0,0,0,0
MLM1927040413,0,0.0,0,0,0,0,0
MLM2243631562,1,5.0,0,0,0,0,1
MLM2434754744,0,0.0,0,0,0,0,0
MLM732696319,0,0.0,0,0,0,0,0
MLM1943429139,0,0.0,0,0,0,0,0
MLM2376465618,0,0.0,0,0,0,0,0
MLM654451958,0,0.0,0,0,0,0,0
MLM1915710733,0,0.0,0,0,0,0,0
MLM1423619064,0,0.0,0,0,0,0,0
MLM2376303946,0,0.0,0,0,0,0,0
MLM2580146022,0,0.0,0,0,0,0,0
MLM1421011198,1,5.0,0,0,0,0,1
MLM2375970710,0,0.0,0,0,0,0,0
MLM776382024,0,0.0,0,0,0,0,0
MLM2580029882,0,0.0,0,0,0,0,0
MLM2580027184,0,0.0,0,0,0,0,0
MLM1605309964,0,0.0,0,0,0,0,0
MLM2580077714,0,0.0,0,0,0,0,0
MLM734390471,0,0.0,0,0,0,0,0
MLM2580028794,0,0.0,0,0,0,0,0
MLM2696179450,0,0.0,0,0,0,0,0
MLM1903841239,0,0.0,0,0,0,0,0
MLM1828094418,0,0.0,0,0,0,0,0
MLM839781650,0,0.0,0,0,0,0,0
MLM735357312,2,5.0,0,0,0,0,2
MLM790893043,0,0.0,0,0,0,0,0
MLM1780335964,0,0.0,0,0,0,0,0
MLM1696494673,0,0.0,0,0,0,0,0
MLM2638279796,0,0.0,0,0,0,0,0
MLM1427765113,0,0.0,0,0,0,0,0
MLM1944049967,0,0.0,0,0,0,0,0
MLM2376511626,0,0.0,0,0,0,0,0
MLM2580145676,0,0.0,0,0,0,0,0
MLM2580078370,0,0.0,0,0,0,0,0
MLM1530202924,2,5.0,0,0,0,0,2
MLM2479698316,0,0.0,0,0,0,0,0
MLM2217627700,0,0.0,0,0,0,0,0
MLM952690036,0,0.0,0,0,0,0,0
MLM1903864427,0,0.0,0,0,0,0,0
MLM2638331294,0,0.0,0,0,0,0,0
MLM1419050534,0,0.0,0,0,0,0,0
MLM1772036466,0,0.0,0,0,0,0,0
MLM2375945590,0,0.0,0,0,0,0,0
MLM1772042517,0,0.0,0,0,0,0,0
MLM1944054371,0,0.0,0,0,0,0,0
MLM2375970766,0,0.0,0,0,0,0,0
MLM1966634623,0,0.0,0,0,0,0,0
MLM2375958436,0,0.0,0,0,0,0,0
MLM1903853405,0,0.0,0,0,0,0,0
MLM1925780733,0,0.0,0,0,0,0,0
MLM1925775219,0,0.0,0,0,0,0,0
MLM1967281789,0,0.0,0,0,0,0,0
MLM1975958693,0,0.0,0,0,0,0,0
MLM786820197,0,0.0,0,0,0,0,0
MLM2479684348,0,0.0,0,0,0,0,0
MLM760604193,0,0.0,0,0,0,0,0
MLM2376517582,0,0.0,0,0,0,0,0
MLM2638254176,0,0.0,0,0,0,0,0
MLM732691494,0,0.0,0,0,0,0,0
MLM1421048847,0,0.0,0,0,0,0,0
MLM1458959372,0,0.0,0,0,0,0,0
MLM1944065943,0,0.0,0,0,0,0,0
MLM1850938211,0,0.0,0,0,0,0,0
MLM1855665481,0,0.0,0,0,0,0,0
MLM1885072309,0,0.0,0,0,0,0,0
MLM783153721,0,0.0,0,0,0,0,0
MLM914558138,0,0.0,0,0,0,0,0
MLM2471836984,0,0.0,0,0,0,0,0
MLM2580028192,0,0.0,0,0,0,0,0
MLM2638266620,0,0.0,0,0,0,0,0
MLM2638266502,0,0.0,0,0,0,0,0
MLM645577806,2,5.0,0,0,0,0,2
MLM2580078446,0,0.0,0,0,0,0,0
MLM724159677,0,0.0,0,0,0,0,0
MLM1772036309,0,0.0,0,0,0,0,0
MLM1925775199,0,0.0,0,0,0,0,0
MLM1929298305,0,0.0,0,0,0,0,0
MLM959120080,0,0.0,0,0,0,0,0
MLM2481342734,0,0.0,0,0,0,0,0
MLM2376396962,0,0.0,0,0,0,0,0
MLM1419793763,0,0.0,0,0,0,0,0
MLM1772068688,0,0.0,0,0,0,0,0
MLM1772087691,0,0.0,0,0,0,0,0
MLM1996632671,0,0.0,0,0,0,0,0
MLM2253277754,0,0.0,0,0,0,0,0
MLM798248238,0,0.0,0,0,0,0,0
MLM1310144355,0,0.0,0,0,0,0,0
MLM1345365303,1,5.0,0,0,0,0,1
MLM1925694587,0,0.0,0,0,0,0,0
MLM2580054186,0,0.0,0,0,0,0,0
MLM2638266512,0,0.0,0,0,0,0,0
MLM2481368068,0,0.0,0,0,0,0,0
MLM1925694761,0,0.0,0,0,0,0,0
MLM2479697186,0,0.0,0,0,0,0,0
MLM1970367509,0,0.0,0,0,0,0,0
MLM2316973358,0,0.0,0,0,0,0,0
MLM1371788228,0,0.0,0,0,0,0,0
MLM2580041162,0,0.0,0,0,0,0,0
MLM1943403635,0,0.0,0,0,0,0,0
MLM2580042298,0,0.0,0,0,0,0,0
MLM2580065162,0,0.0,0,0,0,0,0
MLM2580067954,0,0.0,0,0,0,0,0
MLM1419025674,0,0.0,0,0,0,0,0
MLM2638292794,0,0.0,0,0,0,0,0
MLM1459591592,0,0.0,0,0,0,0,0
MLM2580144380,0,0.0,0,0,0,0,0
MLM734410235,4,4.8,0,0,0,1,3
MLM1459547216,0,0.0,0,0,0,0,0
MLM2638279466,0,0.0,0,0,0,0,0
MLM2580040232,0,0.0,0,0,0,0,0
MLM2580082648,0,0.0,0,0,0,0,0
MLM1338612594,0,0.0,0,0,0,0,0
MLM1920693165,0,0.0,0,0,0,0,0
MLM2481368292,0,0.0,0,0,0,0,0
MLM1944036879,0,0.0,0,0,0,0,0
MLM1944065999,0,0.0,0,0,0,0,0
MLM1967290837,0,0.0,0,0,0,0,0
MLM2243728146,0,0.0,0,0,0,0,0
MLM2243846018,0,0.0,0,0,0,0,0
MLM879691243,0,0.0,0,0,0,0,0
MLM1925751203,0,0.0,0,0,0,0,0
MLM2370486084,0,0.0,0,0,0,0,0
MLM2316953900,0,0.0,0,0,0,0,0
MLM1409978635,2,5.0,0,0,0,0,2
MLM1392014850,0,0.0,0,0,0,0,0
MLM1925761855,0,0.0,0,0,0,0,0
MLM2376360928,0,0.0,0,0,0,0,0
MLM2481368126,0,0.0,0,0,0,0,0
MLM2580133828,0,0.0,0,0,0,0,0
MLM1943385683,0,0.0,0,0,0,0,0
MLM2316962036,0,0.0,0,0,0,0,0
MLM1944036629,0,0.0,0,0,0,0,0
MLM2376470340,0,0.0,0,0,0,0,0
MLM2376529348,0,0.0,0,0,0,0,0
MLM2638343870,0,0.0,0,0,0,0,0
MLM2580051138,0,0.0,0,0,0,0,0
MLM1412316978,0,0.0,0,0,0,0,0
MLM2638305398,0,0.0,0,0,0,0,0
MLM2638343932,0,0.0,0,0,0,0,0
MLM1605649059,0,0.0,0,0,0,0,0
MLM2375958346,0,0.0,0,0,0,0,0
MLM2376472750,0,0.0,0,0,0,0,0
MLM1866916741,0,0.0,0,0,0,0,0
MLM1925641311,0,0.0,0,0,0,0,0
MLM1925653331,0,0.0,0,0,0,0,0
MLM2253227834,0,0.0,0,0,0,0,0
MLM2580069742,0,0.0,0,0,0,0,0
MLM2638318350,0,0.0,0,0,0,0,0
MLM2638344058,0,0.0,0,0,0,0,0
MLM1780227699,0,0.0,0,0,0,0,0
MLM1943417459,0,0.0,0,0,0,0,0
MLM1943443005,0,0.0,0,0,0,0,0
MLM2580053744,0,0.0,0,0,0,0,0
MLM1925761875,0,0.0,0,0,0,0,0
MLM2375767940,0,0.0,0,0,0,0,0
MLM2376457926,0,0.0,0,0,0,0,0
MLM2580065962,0,0.0,0,0,0,0,0
MLM1780170849,0,0.0,0,0,0,0,0
MLM1925733317,0,0.0,0,0,0,0,0
MLM1925750913,0,0.0,0,0,0,0,0
MLM2294132918,0,0.0,0,0,0,0,0
MLM2479696160,0,0.0,0,0,0,0,0
MLM2580144146,0,0.0,0,0,0,0,0
MLM1324575932,4,4.5,0,0,1,0,3
MLM2376396986,0,0.0,0,0,0,0,0
MLM2580052638,0,0.0,0,0,0,0,0
MLM2580064884,0,0.0,0,0,0,0,0
MLM2580066114,0,0.0,0,0,0,0,0
MLM2580080190,0,0.0,0,0,0,0,0
MLM784334660,0,0.0,0,0,0,0,0
MLM1424128730,0,0.0,0,0,0,0,0
MLM1943442999,0,0.0,0,0,0,0,0
MLM2638343876,0,0.0,0,0,0,0,0
MLM772984606,0,0.0,0,0,0,0,0
MLM1324543166,0,0.0,0,0,0,0,0
MLM2376457722,0,0.0,0,0,0,0,0
MLM2580067786,0,0.0,0,0,0,0,0
MLM2580090860,0,0.0,0,0,0,0,0
MLM2638280142,0,0.0,0,0,0,0,0
MLM1925733543,0,0.0,0,0,0,0,0
MLM2376524920,0,0.0,0,0,0,0,0
MLM2580096098,0,0.0,0,0,0,0,0
MLM2580118242,0,0.0,0,0,0,0,0
MLM1925765935,0,0.0,0,0,0,0,0
MLM2376393948,0,0.0,0,0,0,0,0
MLM2580066090,0,0.0,0,0,0,0,0
MLM2623978150,0,0.0,0,0,0,0,0
MLM2638253978,0,0.0,0,0,0,0,0
MLM2120475660,0,0.0,0,0,0,0,0
MLM950106748,0,0.0,0,0,0,0,0
MLM767304989,0,0.0,0,0,0,0,0
MLM959140153,0,0.0,0,0,0,0,0
MLM1628839128,0,0.0,0,0,0,0,0
MLM1925733023,0,0.0,0,0,0,0,0
MLM2481368854,0,0.0,0,0,0,0,0
MLM2580143204,0,0.0,0,0,0,0,0
MLM2638254086,0,0.0,0,0,0,0,0
MLM2638279948,0,0.0,0,0,0,0,0
MLM2638292824,0,0.0,0,0,0,0,0
MLM2638305716,0,0.0,0,0,0,0,0
MLM854479973,0,0.0,0,0,0,0,0
MLM1925694013,0,0.0,0,0,0,0,0
MLM1925762393,0,0.0,0,0,0,0,0
MLM2277927672,0,0.0,0,0,0,0,0
MLM2376397044,0,0.0,0,0,0,0,0
MLM2580038032,0,0.0,0,0,0,0,0
MLM923613386,0,0.0,0,0,0,0,0
MLM1780335979,0,0.0,0,0,0,0,0
MLM2638266556,0,0.0,0,0,0,0,0
MLM2638293142,0,0.0,0,0,0,0,0
MLM1324568166,1,5.0,0,0,0,0,1
MLM1925694603,0,0.0,0,0,0,0,0
MLM1925775207,0,0.0,0,0,0,0,0
MLM1925786805,0,0.0,0,0,0,0,0
MLM2571446354,0,0.0,0,0,0,0,0
MLM2580043872,0,0.0,0,0,0,0,0
MLM891132280,0,0.0,0,0,0,0,0
MLM1982888106,0,0.0,0,0,0,0,0
MLM2472230642,0,0.0,0,0,0,0,0
MLM2638331000,0,0.0,0,0,0,0,0
MLM1925751635,0,0.0,0,0,0,0,0
MLM2479685838,0,0.0,0,0,0,0,0
MLM785095423,0,0.0,0,0,0,0,0
MLM1967312631,0,0.0,0,0,0,0,0
MLM2638254544,0,0.0,0,0,0,0,0
MLM2638305238,0,0.0,0,0,0,0,0
MLM1802283494,0,0.0,0,0,0,0,0
MLM2376382174,0,0.0,0,0,0,0,0
MLM2376470306,0,0.0,0,0,0,0,0
MLM2481342892,0,0.0,0,0,0,0,0
MLM2580146232,0,0.0,0,0,0,0,0
MLM854480051,0,0.0,0,0,0,0,0
MLM914698004,0,0.0,0,0,0,0,0
MLM950100521,0,0.0,0,0,0,0,0
MLM2316962050,0,0.0,0,0,0,0,0
MLM2638266818,0,0.0,0,0,0,0,0
MLM2375945624,0,0.0,0,0,0,0,0
MLM2580039306,0,0.0,0,0,0,0,0
MLM2580117988,0,0.0,0,0,0,0,0
MLM2580129730,0,0.0,0,0,0,0,0
MLM760606120,0,0.0,0,0,0,0,0
MLM1447896436,0,0.0,0,0,0,0,0
MLM1925661569,0,0.0,0,0,0,0,0
MLM1943442993,0,0.0,0,0,0,0,0
MLM1944050273,0,0.0,0,0,0,0,0
MLM2580054548,0,0.0,0,0,0,0,0
MLM2580056322,0,0.0,0,0,0,0,0
MLM2580081578,0,0.0,0,0,0,0,0
MLM2580106158,0,0.0,0,0,0,0,0
MLM2624943856,0,0.0,0,0,0,0,0
MLM2638280164,0,0.0,0,0,0,0,0
MLM2638305364,0,0.0,0,0,0,0,0
MLM2638331120,0,0.0,0,0,0,0,0
MLM2763124420,0,0.0,0,0,0,0,0
MLM1943443001,0,0.0,0,0,0,0,0
MLM2580040706,0,0.0,0,0,0,0,0
MLM2580119812,0,0.0,0,0,0,0,0
MLM2638331072,0,0.0,0,0,0,0,0
MLM734409359,0,0.0,0,0,0,0,0
MLM1318507906,0,0.0,0,0,0,0,0
MLM2376303952,0,0.0,0,0,0,0,0
MLM2376458362,0,0.0,0,0,0,0,0
MLM2564313248,0,0.0,0,0,0,0,0
MLM2735939934,0,0.0,0,0,0,0,0
MLM2638292478,0,0.0,0,0,0,0,0
MLM1324582082,0,0.0,0,0,0,0,0
MLM1429341904,0,0.0,0,0,0,0,0
MLM785101861,0,0.0,0,0,0,0,0
MLM785103506,0,0.0,0,0,0,0,0
MLM1925641275,0,0.0,0,0,0,0,0
MLM2587137888,0,0.0,0,0,0,0,0
MLM776632264,1,5.0,0,0,0,0,1
MLM1394747652,0,0.0,0,0,0,0,0
MLM1809634037,0,0.0,0,0,0,0,0
MLM1860711305,0,0.0,0,0,0,0,0
MLM1905999127,0,0.0,0,0,0,0,0
MLM1905999423,0,0.0,0,0,0,0,0
MLM1906978643,0,0.0,0,0,0,0,0
MLM1919326771,0,0.0,0,0,0,0,0
MLM2187973770,0,0.0,0,0,0,0,0
MLM2597025472,0,0.0,0,0,0,0,0
MLM1455851462,0,0.0,0,0,0,0,0
MLM1603079231,0,0.0,0,0,0,0,0
MLM1355853130,0,0.0,0,0,0,0,0
MLM2306167996,0,0.0,0,0,0,0,0
MLM2343597130,0,0.0,0,0,0,0,0
MLM942347771,0,0.0,0,0,0,0,0
MLM1895823917,0,0.0,0,0,0,0,0
MLM2096520540,0,0.0,0,0,0,0,0
MLM2102645020,0,0.0,0,0,0,0,0
MLM2166885628,0,0.0,0,0,0,0,0
MLM2290520536,0,0.0,0,0,0,0,0
MLM2295802398,0,0.0,0,0,0,0,0
MLM2342483898,0,0.0,0,0,0,0,0
MLM1390144382,0,0.0,0,0,0,0,0
MLM1884609079,0,0.0,0,0,0,0,0
MLM2160168232,1,5.0,0,0,0,0,1
MLM1699719632,0,0.0,0,0,0,0,0
MLM1962043679,0,0.0,0,0,0,0,0
MLM1925693997,0,0.0,0,0,0,0,0
MLM1925733697,0,0.0,0,0,0,0,0
MLM2580053788,0,0.0,0,0,0,0,0
MLM2580104776,0,0.0,0,0,0,0,0
MLM2580119256,0,0.0,0,0,0,0,0
MLM804334280,0,0.0,0,0,0,0,0
MLM1937312542,0,0.0,0,0,0,0,0
MLM2638292374,0,0.0,0,0,0,0,0
MLM791646274,0,0.0,0,0,0,0,0
MLM1358768297,0,0.0,0,0,0,0,0
MLM1925765913,0,0.0,0,0,0,0,0
MLM1925775235,0,0.0,0,0,0,0,0
MLM2123011152,0,0.0,0,0,0,0,0
MLM2307478770,0,0.0,0,0,0,0,0
MLM2376561098,0,0.0,0,0,0,0,0
MLM2580038464,0,0.0,0,0,0,0,0
MLM2580118194,0,0.0,0,0,0,0,0
MLM2580129186,0,0.0,0,0,0,0,0
MLM931540961,0,0.0,0,0,0,0,0
MLM945012582,13,4.9,0,0,0,1,12
MLM1491885247,0,0.0,0,0,0,0,0
MLM1384785825,0,0.0,0,0,0,0,0
MLM1884646355,0,0.0,0,0,0,0,0
MLM1915746779,0,0.0,0,0,0,0,0
MLM2638305594,0,0.0,0,0,0,0,0
MLM806748544,0,0.0,0,0,0,0,0
MLM1921485601,0,0.0,0,0,0,0,0
MLM1925682071,0,0.0,0,0,0,0,0
MLM2375934940,0,0.0,0,0,0,0,0
MLM2376401364,0,0.0,0,0,0,0,0
MLM2580093448,0,0.0,0,0,0,0,0
MLM2580095208,0,0.0,0,0,0,0,0
MLM2580120292,0,0.0,0,0,0,0,0
MLM605683010,0,0.0,0,0,0,0,0
MLM2100509332,0,0.0,0,0,0,0,0
MLM938059419,0,0.0,0,0,0,0,0
MLM1925661639,0,0.0,0,0,0,0,0
MLM1925732995,0,0.0,0,0,0,0,0
MLM1943385865,0,0.0,0,0,0,0,0
MLM1943442997,0,0.0,0,0,0,0,0
MLM1970367381,0,0.0,0,0,0,0,0
MLM1970367497,0,0.0,0,0,0,0,0
MLM2580039414,0,0.0,0,0,0,0,0
MLM2580056886,0,0.0,0,0,0,0,0
MLM2580069334,0,0.0,0,0,0,0,0
MLM2580081888,0,0.0,0,0,0,0,0
MLM2580146900,0,0.0,0,0,0,0,0
MLM2638266536,0,0.0,0,0,0,0,0
MLM2638357152,0,0.0,0,0,0,0,0
MLM1823846572,0,0.0,0,0,0,0,0
MLM1922189711,0,0.0,0,0,0,0,0
MLM844972686,0,0.0,0,0,0,0,0
MLM1790212910,0,0.0,0,0,0,0,0
MLM2280475568,0,0.0,0,0,0,0,0
MLM2358568956,0,0.0,0,0,0,0,0
MLM734403472,0,0.0,0,0,0,0,0
MLM1892410757,0,0.0,0,0,0,0,0
MLM1925641325,0,0.0,0,0,0,0,0
MLM1925661527,0,0.0,0,0,0,0,0
MLM1925694361,0,0.0,0,0,0,0,0
MLM1925761905,0,0.0,0,0,0,0,0
MLM1925780775,0,0.0,0,0,0,0,0
MLM1925780811,0,0.0,0,0,0,0,0
MLM1967312535,0,0.0,0,0,0,0,0
MLM2376382626,0,0.0,0,0,0,0,0
MLM2376470302,0,0.0,0,0,0,0,0
MLM2472230640,0,0.0,0,0,0,0,0
MLM2580053996,0,0.0,0,0,0,0,0
MLM2580056770,0,0.0,0,0,0,0,0
MLM2580121068,0,0.0,0,0,0,0,0
MLM637056737,0,0.0,0,0,0,0,0
MLM733497653,0,0.0,0,0,0,0,0
MLM844969307,0,0.0,0,0,0,0,0
MLM929802874,0,0.0,0,0,0,0,0
MLM1368423141,0,0.0,0,0,0,0,0
MLM885136584,0,0.0,0,0,0,0,0
MLM1661429245,0,0.0,0,0,0,0,0
MLM1925694005,0,0.0,0,0,0,0,0
MLM2580043312,0,0.0,0,0,0,0,0
MLM2580119800,0,0.0,0,0,0,0,0
MLM2805925180,0,0.0,0,0,0,0,0
MLM812733178,0,0.0,0,0,0,0,0
MLM790888270,0,0.0,0,0,0,0,0
MLM844971894,0,0.0,0,0,0,0,0
MLM879675463,0,0.0,0,0,0,0,0
MLM925574426,0,0.0,0,0,0,0,0
MLM1903864701,0,0.0,0,0,0,0,0
MLM1925641327,0,0.0,0,0,0,0,0
MLM1925693999,0,0.0,0,0,0,0,0
MLM1925751231,0,0.0,0,0,0,0,0
MLM1965713847,0,0.0,0,0,0,0,0
MLM2375970744,0,0.0,0,0,0,0,0
