id,Calificación,Fecha,Reseña,Cantidad de imagenes,Utilidad
CBPVAT1,5,23 jun. 2023,Me en canta 😃.,1,0
CBPVAT1,5,08 jun. 2023,"La amo, la compré para que me tapara la luz de la ventana por la mañana y está increíble. Tapa super bien y el color es muy bonito.",1,0
CBPVAT1,5,01 jun. 2023,"Muy recomendable juego de cortinas, bloquea muy bien la entrada de luz y de los rayos salares.",1,0
CBPVAT1,5,01 jun. 2023,Muy buen tamaño y no entra para nada el sol hace que se mantenga fresca la habitación.,1,0
CBPVAT1,5,22 abr. 2023,"Las cortinas cumplen son de buena calidad, se ven bien y la verdad es mínimo el sol que entra las recomiendo.",1,0
CBPVAT1,5,03 oct. 2023,Está muy bien por el precio. La recomiendo.,0,0
CBPVAT1,5,02 oct. 2023,"La calidad de las cortinas es muy buena para el precio, me tapa completamente el sol (da directo en el cuarto) y es un ventanal muy grande. Siento menos calor también.",0,0
CBPVAT1,5,01 oct. 2023,"Son buenas, pero si pasa la luz, no tapa en su totalidad.",0,0
CBPVAT1,5,01 oct. 2023,Muy buena.,0,0
CBPVAT1,5,01 oct. 2023,Está bonitas.,0,0
CBPVAT1,5,01 oct. 2023,Buen producto.,0,0
CBPVAT1,5,01 oct. 2023,Muy buena calidad no es tan gruesa pero si evita la claridad.,0,0
CBPVAT1,5,30 sep. 2023,"Excelente calidad, son verdaderamente blackout y el material es bastante grueso.",0,0
CBPVAT1,5,30 sep. 2023,Hermosas mis cortinas y me encantaron 😍.,0,0
CBPVAT1,5,29 sep. 2023,Calidad.,0,0
CBPVAT1,5,29 sep. 2023,Perfectas y sí son blackout.,0,0
CBPVAT1,5,29 sep. 2023,Excelente material.,0,0
CBPVAT1,5,28 sep. 2023,"Muy buen producto de buena calidad y tapan muy bien la luz de sol, muy recomendable.",0,0
CBPVAT1,5,28 sep. 2023,Las amo.,0,0
CBPVAT1,5,28 sep. 2023,De muy buena calidad.,0,0
CBPVAT1,5,27 sep. 2023,Cumplen con su función.,0,0
CBPVAT1,5,27 sep. 2023,Es exactamente lo que pedi y cubrio mis necesidades.,0,0
CBPVAT1,5,27 sep. 2023,Super linfas.,0,0
CBPVAT1,5,27 sep. 2023,"Decía paquete, 1 pieza ok. Creo q me confundí. Pero pediré una adicional. Me gustó el material.",0,0
CBPVAT1,5,26 sep. 2023,Perfecto para mi hogar.,0,0
CBPVAT1,5,26 sep. 2023,"Me parece excelente para el precio , si son gruesas y si tapan muy bien la luz. Lo recomiendo.",0,0
CBPVAT1,5,26 sep. 2023,Chulada la neta.,0,0
CBPVAT1,5,26 sep. 2023,Muy bonito el color y lo grueso y material muy bien echa.,0,0
CBPVAT1,5,26 sep. 2023,Excelente producto las volvería a comprar.,0,0
CBPVAT1,5,25 sep. 2023,Muy buen material. Cuando hay sol no deja entrar los rayos de luz. Me encantaron.,0,0
CBPVAT1,5,25 sep. 2023,Ecxelente.,0,0
CBPVAT1,5,25 sep. 2023,Se ven muy padres buena calidad y varatas.,0,0
CBPVAT1,5,23 sep. 2023,"Me gustaron, hasta pedi otras.",0,0
CBPVAT1,5,23 sep. 2023,"Excelente producto, esperaba que menos, y me sorprendí con el buen resultado que obtuve con mi compra, es como de 90% blackout la verdad esperaba menos, pero excelente producto.",0,0
CBPVAT1,5,20 sep. 2023,"Fue justo lo que necesitaba, ocupaba aislar un espacio para evitar se saliera el aire fresco y me funcionó perfectamente.",0,0
CBPVAT1,5,20 sep. 2023,"La tela es de buena calidad y muy linda, cumplió con todas mis espectativas.",0,0
CBPVAT1,5,20 sep. 2023,Vienen muy bonitas no traspa la luz.,0,0
CBPVAT1,5,16 sep. 2023,"Excelente calidad, tamaño no traspasa para nada la luz la recomiendo.",0,0
CBPVAT1,5,16 sep. 2023,Ya la avía comprado salen buenas más q nada por no dejar pasar la luz del sol.,0,0
CBPVAT1,5,15 sep. 2023,Recomendada 👍😊.,0,0
CBPVAT1,5,14 sep. 2023,Muy bien producto.,0,0
CBPVAT1,5,13 sep. 2023,Excelentes cortinas con muy buen precio justo todo lo q dicen es verdad 👍.,0,0
CBPVAT1,5,13 sep. 2023,Pensé que incluía el tubo.,0,0
CBPVAT1,5,12 sep. 2023,Muy buenas las recomiendo.,0,0
CBPVAT1,5,12 sep. 2023,"Muy buena , aun no la he colocado pero al tacto es muy buena y la tela es gruesa, el detalles es qie si es de 130 cm aprox cada una peeeeroooo al momento de colocarla quedara más chico ya que se arruga *tómenlo en cuenta*.",0,0
CBPVAT1,5,11 sep. 2023,"Buena hechura, y la tela es gruesa cubren bastante bien la luz.",0,0
CBPVAT1,5,11 sep. 2023,Muuuuy útil.,0,0
CBPVAT1,5,10 sep. 2023,Esta excelente no traspasa nada de luz ni frío eelente.,0,0
CBPVAT1,5,09 sep. 2023,Muy buen material.,0,0
CBPVAT1,5,09 sep. 2023,"Excelente producto, si es térmica y aísla el frío y calor de la casa.",0,0
CBPVAT1,5,09 sep. 2023,Muy practicas.,0,0
CBPVAT1,5,09 sep. 2023,"Muy buena, no pasa nada de luz.",0,0
CBPVAT1,5,09 sep. 2023,Cubre excelente la entrada de luz.,0,0
CBPVAT1,5,08 sep. 2023,Es la segunda ve que las adquiero por qué me gusta el material y si oscurecen.,0,0
CBPVAT1,5,08 sep. 2023,"Bien no cubre el 100%, pero si un 95% sin duda me encanto, por su precio no es tan gruesa como deberían pero por su precio sin duda le doy un 10.",0,0
CBPVAT1,5,08 sep. 2023,"Me encantó, realmente no deja pasar la luz del sol.",0,0
CBPVAT1,5,08 sep. 2023,Pensé que venía el par y son piezas únicas pero de buena calidad cumplieron mis expectativas aparte de bien lindas aunque si las van a comprar pidan las 2 piezas.,0,0
CBPVAT1,5,08 sep. 2023,Muy buena calidad.,0,0
CBPVAT1,5,07 sep. 2023,Viene justo lo que ofrecen. Solo que yo no medí bien y me hizo falta otra cortina.,0,0
CBPVAT1,5,06 sep. 2023,"Súper excelente,la calidad de la tela es 10/10,.",0,0
CBPVAT1,5,06 sep. 2023,"Muy buena calidad. Las ocupaba para ocultar la luz solar de un aula de clases y me parecieron muy bonitas , ampliamente recomendadas.",0,0
CBPVAT1,5,06 sep. 2023,"Muy buena,no deja entrar nada de luz.",0,0
CBPVAT1,5,06 sep. 2023,Bueno.,0,0
CBPVAT1,5,05 sep. 2023,"Muy bien la calidad y resistencia, aparte no entra claridad volveré a comprar otra.",0,0
CBPVAT1,5,05 sep. 2023,Muy bonitas y la tela súper suave. Las recomiendo.,0,0
CBPVAT1,5,04 sep. 2023,"Esta excelente, el material esta muuuuuy bonito.",0,0
CBPVAT1,5,02 sep. 2023,Excelente 👌.,0,0
CBPVAT1,5,02 sep. 2023,"Excelente calidad, me encantaron !! la tela es muy buena y al tacto es increíble!! muchísimas gracias.",0,0
CBPVAT1,5,01 sep. 2023,Excelente.,0,0
CBPVAT1,5,01 sep. 2023,Muy bonitas y buena calidad.,0,0
CBPVAT1,5,01 sep. 2023,Tengo días calando el producto. Y la verdad es muy bueno. Quedé satisfecho.,0,0
CBPVAT1,5,01 sep. 2023,Todo de buena calidad.,0,0
CBPVAT1,5,31 ago. 2023,"No pasa nada de luz, si cumple con lo que dice muy recomendable, la tela se siente de buena calidad.",0,0
CBPVAT1,5,31 ago. 2023,Super son gruesas pero no pesadas. No dejan pasar la luz. Muy agusto.,0,0
CBPVAT1,5,30 ago. 2023,Quedó excelente en mi cuarto🤙🏻 ahora sí a divertirse sin que miren los vecinos gg 😌.,0,0
CBPVAT1,5,30 ago. 2023,Las cortinas son de muy buena calidad tanto la tela y como cumple el objetivo de mantener la habitación fresca y obscura.,0,0
CBPVAT1,5,30 ago. 2023,"Cumple al 100% su función de bloquear la luz, probado a medio día con cielo despejado.",0,0
CBPVAT1,5,29 ago. 2023,Muy útil si requieres obscuridad en el lugar donde la instales además de que no absorbe el calor.,0,0
CBPVAT1,5,28 ago. 2023,"Excelente tamaño, de buena calidad. Lo recomiendo.",0,0
CBPVAT1,5,28 ago. 2023,"Me pareció perfecto a mis necesidades, bonito color excelente acabado y muy suave al tacto, a un excelente precio, volvería a comprar.",0,0
CBPVAT1,5,28 ago. 2023,Excelente no permite que entre la luz me encantó.,0,0
CBPVAT1,5,27 ago. 2023,"No permite el paso de luz, quedó excelente muy buena tela.",0,0
CBPVAT1,5,27 ago. 2023,Excelente precio y calidad.,0,0
CBPVAT1,5,27 ago. 2023,Un gran producto la verdad me encantó.,0,0
CBPVAT1,5,26 ago. 2023,De muy buena calidad. !.,0,0
CBPVAT1,5,26 ago. 2023,"Me encantaron, no creí q fueran tan d buena calidad, pero pasaron d mis espectativas buena calidad y excelente para cubrir la obscuridad.",0,0
CBPVAT1,5,25 ago. 2023,Excelente me encantaron.,0,0
CBPVAT1,5,25 ago. 2023,Excelente calidad.,0,0
CBPVAT1,5,23 ago. 2023,Excelente producto.,0,0
CBPVAT1,5,23 ago. 2023,"Buena calidad, cumple la función.",0,0
CBPVAT1,5,22 ago. 2023,"Muy facil de instalar y mantiene la luz muy tenue casi inperceptible, lo unico malo esque la pedi muy chica pero es exelente la calidad de su material como sus argollas.",0,0
CBPVAT1,5,22 ago. 2023,Cumplieron todas mis expectativas.,0,0
CBPVAT1,5,22 ago. 2023,Ya van 2 veces que compro me funcionan excelente para que no pase la luz.,0,0
CBPVAT1,5,22 ago. 2023,Excelente producto.,0,0
CBPVAT1,5,22 ago. 2023,Me gusto este producto.,0,0
CBPVAT1,5,22 ago. 2023,"Por el precio parece ser buena compra, falta ver la resistencia a las inclemencias del tiempo.",0,0
CBPVAT1,5,22 ago. 2023,"Exelente compra, mejor precio no vas a encontrar, es de gran tamaño, buen material muy suave, es mejor black out que otra que compre en walmart.",0,0
CBPVAT1,5,20 ago. 2023,Me gustó mucho.,0,0
CBPVAT1,5,20 ago. 2023,Buen largo cumple lo que ofrece no entra la luz.,0,0
CBPVAT1,5,20 ago. 2023,Excelente calidad.,0,0
CBPVAT1,5,20 ago. 2023,"Me encantaron las cortinas, cero luz, no entra absolutamente nada de luz, para quien le guste dormir obscuro super recomendadas, mi cuarto da a la calle y afuera está un poste con la lámpara y todo el cuarto se ilumina y quede maravillada cuando las puse y mi cuarto se obscureció 100% recomendadas, es cierto lo que dice no traspasa la luz.",0,0
CBPVAT1,5,19 ago. 2023,"Me encantaron, cumplen su función sin duda las volvería comprar.",0,0
CBPVAT1,5,17 ago. 2023,100% bloqueo de luz.,0,0
CBPVAT1,5,17 ago. 2023,Buenas.,0,0
CBPVAT1,5,17 ago. 2023,Exel3nte.,0,0
CBPVAT1,5,17 ago. 2023,"Bueno, mejor que muchas que ofrecen.",0,0
CBPVAT1,5,17 ago. 2023,"Buena calidad, buen precio y fácil de instalar.",0,0
CBPVAT1,5,16 ago. 2023,"Son de excelente calidad, tengo mi ventana frente al sol y logre obscurecer hasta un 90% mi habitación.",0,0
CBPVAT1,5,16 ago. 2023,Excelente producto la verdad lo recomiendo.,0,0
CBPVAT1,5,15 ago. 2023,"Muy bueno,es una tela gruesa y tapa completamente la claridad. Muy buena compra!.",0,0
CBPVAT1,5,15 ago. 2023,"Me gusto mucho el color y sí tapa la entrada de los rayos uv ,me encantó,lo único ke ztoy inconforme ke no venga en pares el paquete.",0,0
CBPVAT1,5,13 ago. 2023,Cumplió mis espectativas.,0,0
CBPVAT1,5,13 ago. 2023,Excelente.,0,0
CBPVAT1,5,13 ago. 2023,Producto de buena calidad.,0,0
CBPVAT1,5,12 ago. 2023,Para mi son excelentes ya que se me bace muy facil de intalar y poder recorrer.,0,0
CBPVAT1,5,12 ago. 2023,👍.,0,0
CBPVAT1,5,11 ago. 2023,Es excelente la calidad de la tela no transpasa el sol me encantó pediré otro pues le faltó a mi ventana.,0,0
CBPVAT1,5,11 ago. 2023,Buena calidad-precio.,0,0
CBPVAT1,5,11 ago. 2023,Muy práctico y buena calidad el producto.,0,0
CBPVAT1,5,11 ago. 2023,"Excelente, revisa que solo es una sola cortina, por lo que hay que pedir de a 2.",0,0
CBPVAT1,5,10 ago. 2023,"Es una sola pieza pero cumple con lo que dice, si cubre bastante del sol.",0,0
CBPVAT1,5,09 ago. 2023,Es muy buena calidad y cumple con lo que dice. Exelente.,0,0
CBPVAT1,5,09 ago. 2023,"Las recomiendo, muy buena calidad.",0,0
CBPVAT1,5,09 ago. 2023,"Muy buenas, tapan mucha luz, sólo que son un poco fáciles de rasgar.",0,0
CBPVAT1,5,09 ago. 2023,Perfecto no pasa la luz y muy económica.,0,0
CBPVAT1,5,08 ago. 2023,Muy buena calidad.,0,0
CBPVAT1,5,08 ago. 2023,"Me super encantaron, ahislan el calor y frío y no deja pasar nada están geniales super recomendadas.",0,0
CBPVAT1,5,08 ago. 2023,"La tela se siente bastante resistente y cubre muy bien de la luz del sol, lo recomiendo.",0,0
CBPVAT1,5,07 ago. 2023,Excelente material tal como lo describen.,0,0
CBPVAT1,5,07 ago. 2023,Excelente producto para lo q es y sus caracteristicas excelente.,0,0
CBPVAT1,5,06 ago. 2023,Excelente sin duda pediré más.,0,0
CBPVAT1,5,05 ago. 2023,"Me encantó! fue mejor de lo que esperaba. Definitivamente vale la pena, realza mucho el espacio y sobre todo si es black out. Pedí la color gris.",0,0
CBPVAT1,5,05 ago. 2023,Excelente y de muy buen precio.,0,0
CBPVAT1,5,04 ago. 2023,"Que buen producto, no deja pasar la luz, sus acabados son muy buenos y el precio súper accesible.",0,0
CBPVAT1,5,03 ago. 2023,Una chulada parece que la ventana fue bloqueada al 100%.,0,0
CBPVAT1,5,01 ago. 2023,Quedaron muy bien.,0,0
CBPVAT1,5,01 ago. 2023,"Cortinas de muy buena calidad, lo recomiendo, no se transparenta.",0,0
CBPVAT1,5,30 jul. 2023,"Mevgusto mucho, si cumple con mis necesidades.",0,0
CBPVAT1,5,30 jul. 2023,Tiene buen color.,0,0
CBPVAT1,5,29 jul. 2023,Si oscurece la habitación.,0,0
CBPVAT1,5,29 jul. 2023,Es excelente no se transparenta nada.,0,0
CBPVAT1,5,29 jul. 2023,Exelente.,0,0
CBPVAT1,5,28 jul. 2023,Bien.,0,0
CBPVAT1,5,28 jul. 2023,"Muy buenas, y de buena calidad.",0,0
CBPVAT1,5,28 jul. 2023,Muy buen producto estoy muy satisfecho con mi compra.,0,0
CBPVAT1,5,27 jul. 2023,Me encantó es una tela suave y es fácil de instalar.,0,0
CBPVAT1,5,26 jul. 2023,Esta muy bien la cortina nadamas el detalle es q nafamas biene una cortina y no el par pero todo bien.,0,0
CBPVAT1,5,26 jul. 2023,Buen producto.,0,0
CBPVAT1,5,25 jul. 2023,"Muy bonitas, la calidad de la tela muy buena y en efecto, no permite el paso de luz, de tamaño me faltó cubrir de ancho porque mi ventana es muy grande, sin duda pediré otra. No olviden que solo te mandan una cortina, así que tienen que pedir 2 o 3 dependiendo del tamaño de la ventana. Para el precio, muy bien!.",0,0
CBPVAT1,5,24 jul. 2023,Buen producto.,0,0
CBPVAT1,5,24 jul. 2023,Por el precio estáuy bien.,0,0
CBPVAT1,5,23 jul. 2023,Muy buena cortina y muy buena calidad y precio 👍.,0,0
CBPVAT1,5,23 jul. 2023,Bloquea prácticamente toda la luz. Lo recomiendo.,0,0
CBPVAT1,5,23 jul. 2023,Buena calidad.,0,0
CBPVAT1,5,23 jul. 2023,Sí aisla luz y temperatura.,0,0
CBPVAT1,5,22 jul. 2023,"Excelente compra, si funcionan como black out y tienen buena tela, aún no las lavo pero no se ve como que se vayan a deshacer.",0,0
CBPVAT1,5,21 jul. 2023,Excelente cortina me encantó.,0,0
CBPVAT1,5,21 jul. 2023,"Realmente las mejores cortinas para cuarto que pude comprar, si son blackout y estoy casi segura del aislante térmico, mi cuarto siempre está fresco!.",0,0
CBPVAT1,5,20 jul. 2023,Excelente producto.,0,0
CBPVAT1,5,19 jul. 2023,"Aíslan bien del sonido y la luz, muy buenas a mi parecer.",0,0
CBPVAT1,5,19 jul. 2023,"Las amo, protegen muy bien, precio calidad, y efectividad. Recomendado.",0,0
CBPVAT1,5,19 jul. 2023,Muy buen producto.,0,0
CBPVAT1,5,19 jul. 2023,"Excelente material, me gustó lo volvería a comprar.",0,0
CBPVAT1,5,18 jul. 2023,En verdad no deja entrar luz y se siente de muy buena calidad.,0,0
CBPVAT1,5,18 jul. 2023,"En cuanto aislamiento térmico no podría decir, no noté diferencia. Pero la luz sí la bloquea bastante bien, de día la habitación queda muy oscura. Si las medidas son perfectas para ti, no lo dudes.",0,0
CBPVAT1,5,18 jul. 2023,"Excelente,solo que me gustaria que fueran dos cortinas en vez de una.",0,0
CBPVAT1,4,06 may. 2023,,1,2
CBPVAT1,4,09 jun. 2023,Es un solo panel. Yo adquirí 3 en color gris. Me gusto mucho que de vdd no deja pasar el sol en mas de un 85%. Mi habitación se siente mucho menos calurosa desde que las uso.,0,2
CBPVAT1,4,16 jul. 2023,"Me pareció buena relación precio calidad, la tela es muy suave y si cumple con las características de su descripción.",1,1
CBPVAT1,4,01 ago. 2023,"Decía que es block out y está muy delgado el material y si pasa la luz y el calor, y pienso que por el sol se va a decolorar muy pronto. En la foto se ve como pasa la luz del sol, a comparación de otras que he tenido que no pasa, se me hace de baja calidad.",1,0
CBPVAT1,4,02 oct. 2023,Esta muy buena solo cabe recalcar que solo es 1 pz no es el par pero esta muy linda.,0,0
CBPVAT1,4,02 oct. 2023,Buen producto aunque cubre un 90% la claridad. Excelente material y diseño.,0,0
CBPVAT1,4,30 sep. 2023,Me parece buen producto.,0,0
CBPVAT1,4,29 sep. 2023,"Bien, funcional.",0,0
CBPVAT1,4,26 sep. 2023,Esta bonita solo q me yego solo una y según yo eran las dos.,0,0
CBPVAT1,4,21 sep. 2023,Excelente.,0,0
CBPVAT1,4,19 sep. 2023,Deberían tener mejor calidad las argollas.,0,0
CBPVAT1,4,15 sep. 2023,Muy bonitas.,0,0
CBPVAT1,4,12 sep. 2023,Pense que eran 2 pero de bueba calidad.,0,0
CBPVAT1,4,10 sep. 2023,No cumple con la descripción solo es una tela gruesa.,0,0
CBPVAT1,4,03 sep. 2023,"Né gustaron por qué si aislan muy bien la luz del día, en cuanto al aislamiento de las temperaturas si me reduce la sensación termica en un 30%.",0,0
CBPVAT1,4,03 sep. 2023,La tela se me hace muy delgada para mi gusto.,0,0
CBPVAT1,4,30 ago. 2023,El producto es excelente solo que me hubiera gustado que fueran las dos cortinas y no solo una.,0,0
CBPVAT1,4,30 ago. 2023,"La cortina es muy buena pero no es totalmente bloqueadora de luz, sin embargo, ayuda bastante.",0,0
CBPVAT1,4,22 ago. 2023,"Solo perdio un poco de color despues de la primera lavada, pero de ahi en fuera es un buen procudto por su precio. Si volveria a comprarlo.",0,0
CBPVAT1,4,22 ago. 2023,"Las cortinas aún dejan pasar un poco de luz a medio día, especialmente por los aros. Si sufres de migraña recomiendo buscar otra opción. Pero en mi caso las uso para un proyector y estoy satisfecho.",0,0
CBPVAT1,4,16 ago. 2023,La publicidad puede ser engañosa. En la imagen aparecen dos cortinas y solo es el precio de una.,0,0
CBPVAT1,4,12 ago. 2023,"Creo que entendí mal, pensé que venía listo para instalar pero solo traía la cortina, sin base o bastón, termine comprando 2 cortinas por ventana, puedo seguir dormido hasta la 1 pm sin problema, bien cerrado por dentro parece de noche, super genial.",0,0
CBPVAT1,4,06 ago. 2023,Buena calidad y apariencia.,0,0
CBPVAT1,4,01 ago. 2023,"Es buen producto,yo duermo en una cama q esta a lado de una ventana y por eso compre las cortinas,si aisla el frío pero aun así si da un poco,pero en general buen producto.",0,0
CBPVAT1,4,31 jul. 2023,M gusta lo malo. Q no leí bien y solo fue una cortina jeje.,0,0
CBPVAT1,4,30 jul. 2023,Vale la pena por el precio.,0,0
CBPVAT1,4,24 jul. 2023,Cool.,0,0
CBPVAT1,4,23 jul. 2023,Buena calidad respecto al precio.,0,0
CBPVAT1,4,17 jul. 2023,"Es buen producto, pero no mantiene la temperatura y por el color resulta mas calor.",0,0
CBPVAT1,4,10 jul. 2023,Muy buenas pero no tan bonitas.,0,0
CBPVAT1,4,10 jul. 2023,"Las cortinas son como refiere en la descripción. Sin embargo al lavarlas se dañaron, se despintaron y se les cayo la parte plastificada, solo duraron una ocasión, la final las tuve que desechar.",0,0
CBPVAT1,4,09 jul. 2023,Las recomiendo.,0,0
CBPVAT1,4,29 jun. 2023,Estoy satisfecho con mi compra valió la pena.,0,0
CBPVAT1,4,20 jun. 2023,Funciona a la perfección.,0,0
CBPVAT1,4,19 jun. 2023,Adecuado al. Precio.,0,0
CBPVAT1,4,14 jun. 2023,En la foto se ve como si fueran las 2 piezas.,0,0
CBPVAT1,4,14 jun. 2023,Bueno.,0,0
CBPVAT1,4,08 jun. 2023,Súper gruesas y evita totalmente la luz del sol.,0,0
CBPVAT1,4,07 jun. 2023,Para el precio bien.,0,0
CBPVAT1,4,07 jun. 2023,"Linda tela, bien hecha y fácil de colocar. Deberían tener colores claros.",0,0
CBPVAT1,4,07 jun. 2023,"La calidad del producto es buena, si son blackout, el color me ha encantado es tal cual en la imagen, las medidas han quedado perfectas, solo me hubiera gustado que vinieran dos cortinas en el paquete.",0,0
CBPVAT1,4,06 jun. 2023,"Es muy buen producto, la luz casi no logra pasar, lo único malo es que les hace falta otros 10 cm de ancho ya que quedan chicas en la ventana.",0,0
CBPVAT1,4,01 jun. 2023,Mi error pensé que eran dos.,0,0
CBPVAT1,4,17 may. 2023,La verdad yo esperaba algo de menor calidad pero me sorprendió me encantó.,0,0
CBPVAT1,4,17 may. 2023,"Están padres vienen gruesas, fácil la instalación,las recomiendo.",0,0
CBPVAT1,4,16 may. 2023,"Si traspasa algo de luz, y la tela no me gustó mucho. Pero para el precio esta bien.",0,0
CBPVAT1,4,15 may. 2023,En general bueno.,0,0
CBPVAT1,4,08 may. 2023,Buen producto para el precio costo calidad.,0,0
CBPVAT1,4,01 may. 2023,"Bueno. Hace falta aclarar que es una sola pieza, no juego de cortina.",0,0
CBPVAT1,4,20 abr. 2023,"Es 87% black out , por su precio y las argollas que tiene integradas , es de 4 estrellas , las dimensiones son justas por su precio, y el color es firme ,.",0,0
CBPVAT1,4,16 abr. 2023,"Muy bien,cumple con su función.",0,0
CBPVAT1,4,01 abr. 2023,"Se ve que es de buen material es grueso , solo hace falta ver cómo funciona al paso de los días , malamente no ví que solo vendían de a 1 y bueno hace falta comprar la otra.",0,0
CBPVAT1,4,09 mar. 2023,"Justo para su precio, aunque la tela se ve un poco frágil en la parte de la costura, como si se descosiera rápido.",0,0
CBPVAT1,4,03 mar. 2023,"Bonita solo que un poco cara ya que es por unidad, bloquea lo suficiente para poder descansar bien y se ve bastante resistente.",0,0
CBPVAT1,4,25 feb. 2023,"Buen producto la tela es muy suave, cumplió mis espectativas.",0,0
CBPVAT1,4,13 feb. 2023,Bueno por el precio.,0,0
CBPVAT1,4,12 feb. 2023,De buena calidad.,0,0
