ID,Fecha_Creacion,Contenido,Calificacion,Valoracion,likes,dislikes,fecha_compra,Numero de Palabras,Palabras_Prohibidas,Imagenes,Reacciones,atributos,Variación_Atributos
MLM911509723,2023-06-28T19:03:32Z,Muy bien.,0,5,0,0,2022-01-28T23:09:44Z,2,0,0,,,
MLM911509723,2023-06-20T22:48:06Z,El producto es excelente en todos los sentidos diseño calidad materiales!!! todo impecable.,0,5,0,0,2023-03-04T00:23:40Z,13,0,0,,,
MLM911509723,2022-11-10T16:30:29Z,Es de madera resistente pero aún no termino de armarla es algo complicado y si fue elevado el costo de un barandal muy pequeño.,0,4,0,0,2022-10-17T00:55:42Z,24,0,0,,,
MLM911509723,2022-01-20T12:56:43Z,"Faltan instrucciones claras para armarla y se necesitan herramientas para carpintería, armada queda muy bien.",0,4,0,0,2021-12-18T16:55:52Z,15,0,0,,,
MLM911509723,2021-12-11T09:43:40Z,Excelente les encanto a todo mundo y a mis niñas mas super recomendado mucho mejor que en la foto.,0,5,0,0,2021-11-10T23:21:06Z,19,0,0,,,
MLM895867489,2023-01-03T16:11:58Z,Fue una excelente decisión. Fácil de armar y muy firme. La recomiendo.,5,5,7,2,2022-11-21T22:38:31Z,12,0,0,,,
MLM895867489,2022-12-13T04:42:33Z,"La calidad y terminado, puede mejorar!!.",3,5,3,0,2022-11-13T18:18:53Z,6,0,0,,,
MLM895867489,2023-09-30T03:07:00Z,,2,1,2,0,2023-09-10T17:59:13Z,0,0,3,,,
MLM895867489,2023-04-14T22:32:13Z,"Excelente acabo, se arma fácil, así tono de madera natural se ve hermosa.",2,5,2,0,2023-03-22T17:26:41Z,13,0,0,,,
MLM895867489,2022-12-12T21:10:00Z,Excelente calidad precio.,2,5,2,0,2022-11-18T12:56:35Z,3,0,0,,,
MLM895867489,2023-08-31T17:39:20Z,"Excelente producto, yo en lo personal decidí entintarla y barnizarla, todo excelente, me gustó mucho.",1,5,1,0,2023-06-29T18:37:24Z,15,0,4,,,
MLM895867489,2023-10-24T23:56:11Z,"El producto es muy bueno, sin embargo, (asumo que por el exceso de demanda) el terminado (lijado) no es ideal para usarse de inmediato.
En mi caso fue necesario lijar (con lijadora casera) todas las piezas para darle una textura suave y segura para los niños.
Además, recomendaría que se abriera el empaquetado en una área lo suficientemente ventilada, de ser posible al aire libre, ya que se acumuló exceso de polvo de madera que resulta difícil de limpiar si ya está en la habitación.
Si no estás dispuesto a trabajar un poco en la litera, mejor busca una opción ya lista para usar.",1,4,1,0,2023-09-20T03:27:26Z,104,0,0,,,
MLM895867489,2022-12-08T22:56:36Z,Todo bien la calidad es buena y se arma facilmente.,1,4,1,0,2022-11-04T20:00:53Z,10,0,0,,,
MLM895867489,2022-11-21T23:02:20Z,"Muy bien producto, solo falta afinar algunos detalles en el lijado.",1,5,1,0,2022-10-21T15:45:51Z,11,0,0,,,
MLM895867489,2023-07-21T21:03:18Z,,0,5,1,1,2023-06-05T14:36:17Z,0,0,2,,,
MLM895867489,2023-12-31T22:10:52Z,Muy resistente y fácil de armar.,0,5,0,0,2023-12-03T16:00:15Z,6,0,1,,,
MLM895867489,2023-12-29T00:54:42Z,"Tiene algunos detalles, pero esta bonita la litera :3.",0,5,0,0,2023-05-12T20:22:19Z,9,0,1,,,
MLM895867489,2023-09-01T02:41:45Z,"El lijado puede mejorar más. El armado es fácil pero si lo harás a mano, en la parte donde tienes que utilizar desarmador definitivamente es desgastante. Pero bueno, en si todo el producto en general está muy bien.",0,5,0,0,2023-08-13T03:32:31Z,38,0,1,,,
MLM895867489,2023-11-21T23:23:08Z,"Excelente producto, de buena resistencia.",0,5,0,0,2022-06-20T21:43:17Z,5,0,0,,,
MLM895867489,2023-10-04T14:01:18Z,"Bonita la litera, fácil armado y para dos niñas está perfecta solo tener en cuenta que la madera viene tal cual sin ningun acabado y en algunas partes no muy bien lijada por eso no le pongo las 5 estrellas.",0,4,0,0,2023-08-29T03:13:04Z,40,0,0,,,
MLM895867489,2023-09-30T06:10:17Z,Bueno precio calidad.,0,5,0,0,2023-09-09T05:42:14Z,3,0,0,,,
MLM895867489,2023-09-09T05:42:38Z,"Muy bonita, firme al estar armada y la madera es de calidad.",0,5,0,0,2023-08-15T01:50:42Z,12,0,0,,,
MLM895867489,2023-09-08T00:15:45Z,"Buena calidad, fácil armado, lo recomiendo.",0,5,0,0,2023-07-08T04:28:02Z,6,0,0,,,
MLM895867489,2023-08-30T23:29:07Z,"Excelente producto, la calidad de la madera puede mejorar, tiene alguno ojos grandes.",0,5,0,0,2023-07-31T23:25:58Z,13,0,0,,,
MLM895867489,2023-08-22T03:39:04Z,Firme y calidad acorde al precio.,0,5,0,0,2023-08-08T22:41:53Z,6,0,0,,,
MLM895867489,2023-08-08T14:52:19Z,"Buen producto calidad-precio, muy fácil de ensamblar.",0,5,0,0,2023-07-10T00:07:20Z,8,0,0,,,
MLM895867489,2023-08-04T17:52:30Z,Práctico.,0,5,0,0,2023-05-28T04:05:49Z,1,0,0,,,
MLM895867489,2023-07-17T17:16:22Z,Bastante bien hecho el producto!!!.,0,5,0,0,2023-07-07T21:01:30Z,5,0,0,,,
MLM895867489,2023-07-01T15:33:31Z,"Valió la pena, tiene varios meses que la compre y todo muy bien.",0,5,0,0,2022-11-15T04:06:57Z,13,0,0,,,
MLM895867489,2023-06-30T03:04:57Z,"Muy excelente trabajo, mi niños quedaron encantados con su litera.",0,5,0,0,2023-05-30T22:22:36Z,10,0,0,,,
MLM895867489,2023-06-19T02:49:44Z,"Ya tengo varios meses utilizandola y la verdad es de muy buena calidad, excelente litera. Muy bien empaquetada todos sus tornillos e instrucciones.",0,5,0,0,2022-07-16T02:18:05Z,23,0,0,,,
MLM895867489,2023-06-16T15:12:27Z,"Es maravilloso justo lo que estaba buscando, el cuarto de mis niños es pequeño y quedó perfecto, de muy buena calidad y fácil de armar, lo recomiendo ampliamente.",0,5,0,0,2023-05-19T19:18:08Z,28,0,0,,,
MLM895867489,2023-06-08T03:05:45Z,La descripción es correcta. Está linda la litera. Es de buen tamaño y calidad. ¡a mis hijas les encantó!.,0,5,0,0,2023-05-09T23:50:01Z,19,0,0,,,
MLM895867489,2023-06-02T20:46:22Z,Muy bien producto.,0,5,0,0,2023-05-22T02:43:26Z,3,0,0,,,
MLM895867489,2023-05-11T01:49:56Z,"Buenos materiales, se ve muy resistente y fasil de armar, recomiendo con un atornillador eléctrico para fasilitar el trabajo.",0,5,0,0,2023-04-15T05:55:17Z,19,0,0,,,
MLM895867489,2023-02-24T20:03:57Z,"Fue muy facil de armar, y queda muy firme, es tal cual como la describen.",0,5,0,0,2023-01-27T03:01:02Z,15,0,0,,,
MLM895867489,2022-09-07T16:10:59Z,"Justo lo que necesitaba, práctico y fácil de armar, cumple con su función, excelente producto!!.",-1,5,2,3,2022-08-08T01:41:43Z,15,0,0,,,
MLM895867489,2022-09-07T16:09:33Z,Muy buena me gustó mucho es fácil de armar.,-3,5,2,5,2022-08-06T02:43:47Z,9,0,0,,,
MLM895867489,2022-01-24T19:30:31Z,"Es un producto economico y de buena calidad , facil de armar.",-10,5,3,13,2021-12-11T16:29:02Z,11,0,0,,,
MLM895867489,2021-12-28T14:43:11Z,Práctica y fácil de armar. Muy recomendable.,-11,5,3,14,2021-11-16T02:48:20Z,7,0,0,,,
MLM895867489,2022-03-02T20:46:43Z,Excelente!!! muy buena compra lo recomiendo.,-13,5,3,16,2022-02-03T22:26:13Z,6,20,0,,,
MLM895867489,2022-06-06T18:55:23Z,"Es totalmente igual a la imagen. Está fácil de armar, incluso viene con una llave allen incluida. Está bien hecha y con muy buena presentación. Para mi gusto le faltó tener un mejor lijado, ya que hay partes un poco ásperas todavía. Pero fuera de eso todo muy bien.",-14,4,15,29,2022-05-06T22:20:40Z,49,0,0,,,
MLM895867489,2022-01-30T19:30:02Z,"Muy bien hechas, fáciles de armar y muy bien lijadas. Nos han gustado mucho. Gracias.",-18,5,9,27,2021-12-19T22:28:04Z,15,0,0,,,
MLM924015086,2023-01-09T14:26:20Z,"Excelente calidad precio, muy firme, bastante fácil de armar, herrajes y tornillería completos, ruedas de muy buena calidad para la canguro. 100% recomendable, yo la pinté de blanco y se ve muy bien.",21,5,21,0,2022-11-28T03:38:10Z,33,0,1,,,
MLM924015086,2023-02-08T13:29:37Z,"Muy buen producto es de muy buena calidad fácil de armar sólo que no trae un instructivo y sería mas fácil su armado de lo demás todo bien.
La recomiendo completamente.",7,4,7,0,2023-01-09T19:45:09Z,31,0,0,,,
MLM924015086,2023-09-10T17:07:34Z,"Es de madera no está barnizada ni pintada para que tú la entintes y barnices ahora tengo más espacio y 3 camas en un cuarto pequeño.
La recomiendo al 100%.",3,5,3,0,2022-04-21T16:13:28Z,30,0,0,,,
MLM924015086,2023-08-13T19:18:30Z,"Me gustó mucho, solo tiene dos detalles: 1) la cama nido no tenía ruedas con freno así que está todo el tiempo bailando de un lado a otro, y no tiene un tope para sali, puede rodar por todo el cuarto si nadie la detiene, 2) le falta detalle a la madera en el lijado, en algunas partes se notan los círculos de la máquina que usan para lijar, un poco más de detalle en eso y estaría perfecta.",2,4,2,0,2023-07-17T03:23:18Z,79,35,0,,,
MLM924015086,2023-12-12T21:04:54Z,Excelente producto y sobretodo práctico en su armado.,0,5,0,0,2023-11-13T14:30:40Z,8,0,2,,,
MLM924015086,2023-11-20T01:33:30Z,"Esta hermosa la litera.
La calidad de la misma es increíble y lo mejor de todo es que está en un precio super accesible.
No me arrepiento de mi comprá.
Lo recomiendo.",0,5,0,0,2023-10-16T04:31:05Z,32,0,0,,,
MLM924015086,2023-10-11T12:23:08Z,Super facil de armar t muy buena calidad.,0,5,0,0,2023-09-22T22:59:51Z,8,0,0,,,
MLM924015086,2023-08-28T20:04:40Z,"Hay que considerar que se necesita pulir y pintar antes de la instalación, lo que es un gasto extra. La madera se ve resistente pero con algunas fisuras.",0,4,0,0,2023-07-29T03:06:01Z,28,0,0,,,
MLM924015086,2023-08-11T18:09:20Z,En general muy buena compra. Satisfecho.,0,5,0,0,2023-08-05T01:57:10Z,6,20,0,,,
MLM924015086,2023-07-25T16:31:59Z,"Las medidas no son exactas, ni el manual es claro,queda bastante a deber, se utilizan en su mayoria chilillos para fijar las maderas y son bastante dificil,para alguien que no tiene experiencia, las medidas de las piezas estan fuera de limite,esperaba mas,espero mejoren la calidad del producto.",0,3,0,0,2023-07-13T21:31:01Z,51,0,0,,,
MLM924015086,2023-07-13T18:00:52Z,Me gusto mucho algunos detallitos en la madera pero tdo muy bien.,0,5,0,0,2023-06-06T21:09:40Z,12,0,0,,,
MLM924015086,2023-07-13T14:04:44Z,Es firme y le gustó mucho a quienes la usan. El acabado en lijado es perfecto para aplicar barniz o mancha para que luzca mas bonita.,0,5,0,0,2023-06-06T13:46:04Z,26,0,0,,,
MLM924015086,2023-07-12T15:17:48Z,"Aun no la armo , pero todo parece estar bien y la madera es de buena calidad. Estoy muy contenta con mi compra, cuando la arme subo foto y dejo otro comentario por aquí jejejeje.",0,5,0,0,2023-06-28T21:36:10Z,34,20,0,,,
MLM924015086,2023-07-10T02:54:16Z,"La litera es muy bonita, a mi hija le encantó, buena calidad y cómoda, lo único que le faltó es el barniz.",0,5,0,0,2023-06-21T17:23:59Z,22,0,0,,,
MLM924015086,2023-05-01T21:31:18Z,"Viene empaquetado para armarse , es todo de madera y viene lijado, ya uno puede ponerle barniz o sellador si gusta.",0,5,0,0,2023-04-18T14:30:28Z,20,0,0,,,
MLM924015086,2023-01-27T15:05:20Z,Excelente producto.,0,5,0,0,2022-12-10T15:40:38Z,2,0,0,,,
MLM924015086,2021-08-03T12:11:07Z,La cama está bien por el precio solo hay que tomar en cuenta que la madera no está tratada y por lo tanto hay que invertir en tratarla y barnizar para no tener problema después de polilla. Sería mejor que cobrarán un poco más pero ya viniera lista solo para armar.,-1,4,38,39,2021-05-31T20:00:00Z,51,0,0,,,
MLM924015086,2022-07-06T11:00:48Z,"Super muy buena adquisicion, muy fuerte y muy facil de armar. De verdad excelente producto. Lo recomiendo muchisimo. Gracias.",-3,5,4,7,2022-05-25T14:31:13Z,19,0,0,,,
MLM924015086,2022-07-19T01:10:59Z,"Fácil de armar, no tube problemas con eso, faltaron 3 tornillos pero se consiguen fácil en la tlapaleria, cosas a mejorar, quisas el acabado un poco más pulido y un par de placas de metal que se colocan en la cama baja, podrían ser de mejor calidad. Aun así, por el precio cumple su función, me gustó.",-7,4,12,19,2022-05-28T20:36:17Z,57,0,0,,,
MLM924015086,2022-05-26T11:32:22Z,Muy buena fácil de armar y tiene un buen diseño.,-9,4,1,10,2022-04-11T16:52:19Z,10,0,0,,,
MLM924015086,2021-11-18T10:01:59Z,Bien acabada. Buena relación calidad precio.,-11,5,3,14,2021-10-01T15:02:06Z,6,0,0,,,
MLM924015086,2022-04-26T10:11:16Z,Muy buena y fácil de armar. Viene en madera natural.,-12,5,1,13,2022-03-28T18:31:06Z,10,0,0,,,
MLM1479786788,2023-07-12T08:13:28Z,"Muy bonita y muy resistente, dice que solamente resiste cierto peso pero yo pesando 54kg he dormido junto con mi hija ahí y muy resistente y cómoda. La super recomiendo.",2,5,2,0,2023-05-21T20:04:44Z,30,0,0,,,
MLM1479786788,2023-09-25T15:28:32Z,"Buen producto, calidad de materiales aceptable, se ve durable, no se requiere de tanto conocimiento para su armado, solo necesitas una llave allen(incluida) y un desarmador para alinear bien las roscas.
Bien para el tiempo que se va a ocupar (máximo 5 años).",1,5,1,0,2023-09-12T20:08:13Z,44,35,0,,,
MLM1479786788,2023-08-27T01:49:47Z,Muy resistente y bonita.,1,5,1,0,2023-08-12T19:06:40Z,4,0,0,,,
MLM2548378050,2024-01-07T06:30:42Z,"Contraté a un carpintero para que la armara, tardó unas 2 horas en hacerlo sin problema.",0,5,0,0,2023-10-18T17:59:41Z,16,0,1,,,
MLM2548378050,2023-11-22T05:51:32Z,"Es bueno el producto ,solo falta que manden instructivo de como se arma.",0,3,0,0,2023-11-13T22:54:44Z,13,0,0,,,
MLM2356568036,2023-10-04T22:05:25Z,"Todo bien, pero una traba o tabla que sostiene el colchón, al subir mi hija a la cama trono, y aunque no niego que piso la cama, no era para romperse.",0,5,0,0,2023-08-24T19:22:31Z,31,0,0,,,
MLM1467956751,2022-12-31T15:24:49Z,"Creo que es buen producto, solo que no estoy segura que es de la marca que muestran en la fotografia y es por eso que pongo 4 estrellas, pero esta bien hecho asi que es buena compra por el precio que es.",14,4,15,1,2022-11-22T05:44:26Z,42,20,0,,,
MLM1467956751,2023-03-21T22:05:20Z,"Dice que es marca restonic pero realmente no es esa marca, aunque el producto cumple perfectamente bien con su función.",11,5,12,1,2023-02-20T19:08:58Z,20,0,0,,,
MLM1467956751,2023-10-12T01:05:11Z,"Me gusto mucho súper funcional …. Me.
Encanto.",5,5,5,0,2023-09-25T20:37:21Z,7,0,1,,,
MLM1467956751,2022-10-16T05:00:17Z,"Me gusto mucho, lo recomiendo al 100.",2,5,3,1,2022-09-24T15:04:18Z,7,0,0,,,
MLM1467956751,2023-11-13T22:24:27Z,Está muy bonito y el colchón muy cómodo.,1,5,1,0,2023-11-08T22:51:59Z,8,0,0,,,
MLM1467956751,2023-08-26T05:19:40Z,"Resistente, práctico y funcional.
La base de abajo tiene ruedas y funcionan bastante bien.",1,5,1,0,2023-07-20T05:07:29Z,14,0,0,,,
MLM1467956751,2023-07-13T18:03:04Z,"Buen provecho, satisfecho con la comprá.",1,5,1,0,2022-11-30T16:09:03Z,6,0,0,,,
MLM1467956751,2023-06-29T20:42:30Z,Muy funcional principalmente en espacios pequeños por si diseño y flexibilidad.,1,5,1,0,2023-05-10T15:19:55Z,11,0,0,,,
MLM1467956751,2023-06-28T21:44:17Z,Ok.,1,5,1,0,2023-06-10T00:34:55Z,1,0,0,,,
MLM1467956751,2023-06-23T00:49:18Z,No es original.,1,3,1,0,2022-11-21T03:12:54Z,3,0,0,,,
MLM1467956751,2023-05-20T15:04:56Z,"Buena calidad, el colchón muy cómodo.",1,5,1,0,2022-09-30T05:58:04Z,6,0,0,,,
MLM1467956751,2023-12-18T17:56:58Z,"Me gusto el producto, ideal para espacios pequeños.",0,5,0,0,2023-11-21T03:03:39Z,8,0,0,,,
MLM1467956751,2023-11-01T21:46:33Z,"Muy buen producto, funcional y de excelente calidad. Muy feliz con la compra.",0,5,0,0,2023-10-16T19:05:48Z,13,20,0,,,
MLM1467956751,2023-07-12T15:01:11Z,"Buen artículo, lo recomiendo muchas gracias.",0,5,0,0,2022-10-17T16:48:57Z,6,0,0,,,
MLM1467956751,2023-07-09T16:13:10Z,Buena base y camita muy cómoda.,0,5,0,0,2022-10-18T01:18:29Z,6,0,0,,,
MLM2358085498,2023-09-26T14:24:56Z,Super fácil de armar y resistente si la recomiendo.,2,5,2,0,2023-08-06T00:15:58Z,9,0,0,,,
MLM724412181,2020-09-28T19:10:14Z,"El material de la litera, asi como el color son optimos,.
Es lo que esperaba recibir.
Estoy satisfecho con el producto.",2,5,2,0,2020-09-02T20:00:00Z,21,50,0,,,
MLM724412181,2022-11-23T01:21:47Z,Las ruedas inferiores deben ser más fuertes son embargo el producto final está bien.,1,4,1,0,2022-10-24T13:40:32Z,14,0,0,,,
MLM724412181,2022-02-11T00:58:16Z,"Muy bien la litera, a mis hijos les encanto, el material se ve resistente y el hecho de escoger el color valio mucho la pena, definitivamente vale mucho la pena.",1,5,1,0,2022-01-25T01:49:55Z,30,0,0,,,
MLM724412181,2023-12-30T03:58:03Z,"Me gustó en general, solo me hubiese gustado que la escalera tuviera un escalón má, ya que mis niños dependen de un banco para alcanzar la escalera, pero en general es muy buena y muy cómoda.",0,5,0,0,2023-11-30T21:09:34Z,36,0,1,,,
MLM724412181,2023-12-08T19:02:58Z,"Excelente producto, muy recomendable.",0,5,0,0,2023-11-15T15:28:39Z,4,0,0,,,
MLM724412181,2023-10-22T07:26:53Z,"Me pareció un buen producto, cumple con lo establecido aunque pensé que la litera de arriba de podía desmontar para hacer camas individuales y no fue así aunque pregunté eso antes de hacer la compra, en cuanto al material de buena calidad y fácil de armar.",0,5,0,0,2023-09-11T01:03:49Z,46,20,0,,,
MLM724412181,2023-10-21T19:00:23Z,Satisfactorio.,0,5,0,0,2023-10-15T01:21:50Z,1,0,0,,,
MLM1927459019,2023-09-13T12:38:51Z,"Me parece bueno por el precio, aún falta probarlo ya armado y sobre todo con el paso del tiempo, pero en general me parece un buen producto.",0,5,0,0,2023-08-20T23:27:17Z,27,35,0,,,
MLM653157016,2020-08-01T14:47:06Z,"Muy buen producto por el valor, no es lo más bonito ni lo más fino, pero es ideal para comprar una litera segura y adecuada para un presupuesto bajo, sin sacrificar tanto lo estético.",5,5,5,0,2020-07-14T20:00:00Z,34,0,0,,,
MLM653157016,2023-08-08T02:55:09Z,Mi producto fue mejor de lo que esperaba.,3,5,3,0,2023-08-01T03:57:19Z,8,0,0,,,
MLM653157016,2023-07-21T00:35:05Z,Excelente y muy fácil de armar y también me parece que es muy bueno para espacios pequeños.,2,4,2,0,2023-07-09T21:55:17Z,17,0,0,,,
MLM653157016,2023-11-08T05:02:35Z,"Muy buenos productos, calidad y precio. 👍🏻.",0,5,0,0,2023-10-30T22:42:13Z,6,0,0,,,
MLM653157016,2023-10-17T20:01:01Z,"A vista se ven bien, buena calidad.",0,4,0,0,2023-09-29T02:54:17Z,7,0,0,,,
MLM653157016,2023-08-25T19:21:35Z,Muy bueno gracias.,0,5,0,0,2023-08-05T23:53:33Z,3,0,0,,,
MLM653157016,2023-08-25T12:45:30Z,"Es bueno en relación precio-calidad, se siente inestable al armarla pero ya en uso no es así, solo queda flojo el barandal.
Me gustó y es para niños no tan latosos 😁.",0,4,0,0,2023-08-06T23:57:46Z,32,0,0,,,
MLM932734206,2023-01-04T14:28:21Z,"A mi parece la cama de arriba debería de tener más firmeza, sin embargo considero que para niños de 4 a 10 años es suficiente. En general buena litera. Cumple cn su función.",1,5,1,0,2022-11-20T18:26:20Z,33,0,0,,,
MLM932734206,2024-01-08T03:22:57Z,"No es tan difícil de armar, los materiales se sienten resistentes y de buena calidad, el acabado es en barniz natural semimate.",0,5,0,0,2023-12-13T02:55:13Z,22,0,0,,,
MLM932734206,2023-05-29T00:51:42Z,El instructivo no es muy claro.,0,2,0,0,2022-12-15T16:53:05Z,6,0,0,,,
MLM932734206,2022-12-20T04:45:09Z,Cumplió la espectativa de lo que queria.,0,5,0,0,2022-11-20T03:11:06Z,7,0,0,,,
MLM932734206,2022-12-08T22:08:39Z,"Mi producto me parecio excelente, solo en mi opinion personal le pondria un escalon mas para la parte de arriba, que sean 3 escalones en vez de 2, para niños mas pequeños.",0,5,0,0,2022-11-14T18:51:15Z,32,0,0,,,
MLM932734206,2022-12-05T15:49:39Z,"No llega bien lijada, llega cepillada o lijada muy poco! es necesario darle un acabado, el cual tuve que realizar por mi cuenta para proteger la madera! aun no la armó, espero no sea tan difícil!.",0,4,0,0,2022-11-17T21:53:59Z,36,0,0,,,
MLM932734206,2022-05-26T13:18:19Z,Muy buena relación precio y calidad.,0,5,0,0,2022-04-07T17:32:21Z,6,0,0,,,
MLM932734206,2022-05-23T17:24:10Z,"Muy solida, de buena calidad, estot satisfecha.",0,4,0,0,2022-04-27T02:34:16Z,7,20,0,,,
MLM785087541,2023-06-15T03:01:49Z,Me gusto mucho la camita. Mi hijo quedó encantado.,10,5,11,1,2023-05-16T02:51:23Z,9,0,1,,,
MLM785087541,2022-08-12T00:04:51Z,"Conforme con el precio-calidad, viene mas ancho de las medidas de la individual, la madera es delgada y por ende un poco frágil pero justo para un niñ@, no fue batalloso en armar y se mira muy bonita. Agradezco las modificaciones que pedí.",7,5,7,0,2022-06-30T21:25:36Z,44,0,0,,,
MLM785087541,2023-07-26T05:42:19Z,"Muy bonita, es un poco fragil, pero me parece bien, acorde al precio. Se vé muy bonita en la habitacion de las niñas y decorada con luz y cortinas luce hermosa.",1,5,1,0,2022-07-12T20:24:33Z,31,0,0,,,
MLM785087541,2023-10-27T03:41:53Z,"Viene sin instrucciones claras, pésimo material, y acabado mediocre, la tuve que regresar.",0,1,0,0,2022-07-08T18:32:19Z,13,0,0,,,
MLM785087541,2023-09-27T01:30:20Z,"Producto de buena calidad, fácil de armar.",0,5,0,0,2023-08-27T03:15:36Z,7,0,0,,,
MLM785087541,2023-08-15T05:54:12Z,Esta super linda. Tal cual como esta en la foto.,0,5,0,0,2023-05-16T16:39:31Z,10,0,0,,,
MLM785087541,2023-07-25T14:58:37Z,Manual de armado hechizo.,0,2,0,0,2022-05-28T03:31:43Z,4,0,0,,,
MLM785087541,2023-06-16T13:32:26Z,"Muy fácil de armar a nuestra hija le encanto!!! nos hubiera gustado un poco más firme por que se cuelg,aunque sabemos que no es para eso!.",0,5,0,0,2023-05-05T21:32:57Z,27,0,0,,,
MLM785087541,2023-06-05T19:49:17Z,"Armarla sin taladro será un reto, recomiendo mejor conseguir uno, pero es rapido y facil, neceditas 2 personas para armarla bien,.",0,5,0,0,2022-11-21T04:16:39Z,21,0,0,,,
MLM2611887488,2023-11-26T17:16:15Z,Muy buen producto. Muy contentos con la compra.,3,5,3,0,2023-11-03T16:13:14Z,8,20,2,,,
