ID,Número_Reseñas,Promedio_Calificación,Num_Reseñas_1,Num_Reseñas_2,Num_Reseñas_3,Num_Reseñas_4,Num_Reseñas_5,Atributo 1,Raiting_Promedio 1,Atributo 2,Raiting_Promedio 2,Atributo 3,Raiting_Promedio 3,Atributo 4,Raiting_Promedio 4
MLM2210644142,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982274523,0,0.0,0,0,0,0,0,,,,,,,,
MLM627227805,0,0.0,0,0,0,0,0,,,,,,,,
MLM841473231,0,0.0,0,0,0,0,0,,,,,,,,
MLM1851034253,0,0.0,0,0,0,0,0,,,,,,,,
MLM765924051,0,0.0,0,0,0,0,0,,,,,,,,
MLM1346312610,0,0.0,0,0,0,0,0,,,,,,,,
MLM780895942,0,0.0,0,0,0,0,0,,,,,,,,
MLM807723380,1,5.0,0,0,0,0,1,,,,,,,,
MLM1432373082,0,0.0,0,0,0,0,0,,,,,,,,
MLM1862381957,0,0.0,0,0,0,0,0,,,,,,,,
MLM1446400672,0,0.0,0,0,0,0,0,,,,,,,,
MLM554932380,0,0.0,0,0,0,0,0,,,,,,,,
MLM2693253440,0,0.0,0,0,0,0,0,,,,,,,,
MLM2693778262,0,0.0,0,0,0,0,0,,,,,,,,
MLM1465249948,0,0.0,0,0,0,0,0,,,,,,,,
MLM1922780141,0,0.0,0,0,0,0,0,,,,,,,,
MLM1577536828,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982597929,0,0.0,0,0,0,0,0,,,,,,,,
MLM873873874,2,5.0,0,0,0,0,2,,,,,,,,
MLM937461905,0,0.0,0,0,0,0,0,,,,,,,,
MLM1485168147,0,0.0,0,0,0,0,0,,,,,,,,
MLM1386143748,0,0.0,0,0,0,0,0,,,,,,,,
MLM1878891035,0,0.0,0,0,0,0,0,,,,,,,,
MLM2583646974,0,0.0,0,0,0,0,0,,,,,,,,
MLM745561411,2,5.0,0,0,0,0,2,,,,,,,,
MLM1526498913,0,0.0,0,0,0,0,0,,,,,,,,
MLM2248739438,0,0.0,0,0,0,0,0,,,,,,,,
MLM825803470,0,0.0,0,0,0,0,0,,,,,,,,
MLM1317145483,1,5.0,0,0,0,0,1,,,,,,,,
MLM2696118446,0,0.0,0,0,0,0,0,,,,,,,,
MLM1540572310,0,0.0,0,0,0,0,0,,,,,,,,
MLM1694829287,0,0.0,0,0,0,0,0,,,,,,,,
MLM955040161,1,5.0,0,0,0,0,1,,,,,,,,
MLM1327220489,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982060579,0,0.0,0,0,0,0,0,,,,,,,,
MLM553263847,0,0.0,0,0,0,0,0,,,,,,,,
MLM1330927528,0,0.0,0,0,0,0,0,,,,,,,,
MLM1730564419,0,0.0,0,0,0,0,0,,,,,,,,
MLM629312875,0,0.0,0,0,0,0,0,,,,,,,,
MLM2221825848,0,0.0,0,0,0,0,0,,,,,,,,
MLM1997641611,0,0.0,0,0,0,0,0,,,,,,,,
MLM1976745163,0,0.0,0,0,0,0,0,,,,,,,,
MLM794806627,0,0.0,0,0,0,0,0,,,,,,,,
MLM1432310440,0,0.0,0,0,0,0,0,,,,,,,,
MLM1506131165,0,0.0,0,0,0,0,0,,,,,,,,
MLM1517722942,0,0.0,0,0,0,0,0,,,,,,,,
MLM1477767071,0,0.0,0,0,0,0,0,,,,,,,,
MLM2252792714,0,0.0,0,0,0,0,0,,,,,,,,
MLM927100077,0,0.0,0,0,0,0,0,,,,,,,,
MLM1409418735,0,0.0,0,0,0,0,0,,,,,,,,
MLM1969871855,0,0.0,0,0,0,0,0,,,,,,,,
MLM770828564,0,0.0,0,0,0,0,0,,,,,,,,
MLM1902245413,0,0.0,0,0,0,0,0,,,,,,,,
MLM2334420164,0,0.0,0,0,0,0,0,,,,,,,,
MLM745795225,0,0.0,0,0,0,0,0,,,,,,,,
MLM1961247949,0,0.0,0,0,0,0,0,,,,,,,,
MLM1902208015,0,0.0,0,0,0,0,0,,,,,,,,
MLM1924053193,1,5.0,0,0,0,0,1,,,,,,,,
MLM756142326,0,0.0,0,0,0,0,0,,,,,,,,
MLM934530121,0,0.0,0,0,0,0,0,,,,,,,,
MLM1961260939,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982141687,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982258317,0,0.0,0,0,0,0,0,,,,,,,,
MLM2659644874,0,0.0,0,0,0,0,0,,,,,,,,
MLM1474994961,0,0.0,0,0,0,0,0,,,,,,,,
MLM2072379864,0,0.0,0,0,0,0,0,,,,,,,,
MLM939503332,1,4.0,0,0,0,1,0,,,,,,,,
MLM1999624845,0,0.0,0,0,0,0,0,,,,,,,,
MLM2194954846,0,0.0,0,0,0,0,0,,,,,,,,
MLM1959198627,0,0.0,0,0,0,0,0,,,,,,,,
MLM2087558802,0,0.0,0,0,0,0,0,,,,,,,,
MLM1868684320,0,0.0,0,0,0,0,0,,,,,,,,
MLM1550651223,0,0.0,0,0,0,0,0,,,,,,,,
MLM1849187747,0,0.0,0,0,0,0,0,,,,,,,,
MLM2210630496,0,0.0,0,0,0,0,0,,,,,,,,
MLM1482454079,0,0.0,0,0,0,0,0,,,,,,,,
MLM1772074197,0,0.0,0,0,0,0,0,,,,,,,,
MLM635026201,0,0.0,0,0,0,0,0,,,,,,,,
MLM1903724659,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982260919,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982569063,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982675129,0,0.0,0,0,0,0,0,,,,,,,,
MLM2135500946,0,0.0,0,0,0,0,0,,,,,,,,
MLM1941897333,0,0.0,0,0,0,0,0,,,,,,,,
MLM2364418700,0,0.0,0,0,0,0,0,,,,,,,,
MLM1997653353,0,0.0,0,0,0,0,0,,,,,,,,
MLM724985941,0,0.0,0,0,0,0,0,,,,,,,,
MLM854387293,0,0.0,0,0,0,0,0,,,,,,,,
MLM2054025030,0,0.0,0,0,0,0,0,,,,,,,,
MLM1880234361,0,0.0,0,0,0,0,0,,,,,,,,
MLM2234500694,0,0.0,0,0,0,0,0,,,,,,,,
MLM773883161,0,0.0,0,0,0,0,0,,,,,,,,
MLM1432311397,0,0.0,0,0,0,0,0,,,,,,,,
MLM1976419709,0,0.0,0,0,0,0,0,,,,,,,,
MLM2290178304,0,0.0,0,0,0,0,0,,,,,,,,
MLM1457685619,0,0.0,0,0,0,0,0,,,,,,,,
MLM791981824,0,0.0,0,0,0,0,0,,,,,,,,
MLM1903735953,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982078809,0,0.0,0,0,0,0,0,,,,,,,,
MLM797033888,0,0.0,0,0,0,0,0,,,,,,,,
MLM1787923117,0,0.0,0,0,0,0,0,,,,,,,,
MLM2693253350,0,0.0,0,0,0,0,0,,,,,,,,
MLM2696160948,0,0.0,0,0,0,0,0,,,,,,,,
MLM2730233044,0,0.0,0,0,0,0,0,,,,,,,,
MLM1728061001,0,0.0,0,0,0,0,0,,,,,,,,
MLM2252486746,0,0.0,0,0,0,0,0,,,,,,,,
MLM2693291420,0,0.0,0,0,0,0,0,,,,,,,,
MLM723319564,0,0.0,0,0,0,0,0,,,,,,,,
MLM1443836500,0,0.0,0,0,0,0,0,,,,,,,,
MLM1834507950,0,0.0,0,0,0,0,0,,,,,,,,
MLM1408892242,0,0.0,0,0,0,0,0,,,,,,,,
MLM1761796231,0,0.0,0,0,0,0,0,,,,,,,,
MLM788519540,0,0.0,0,0,0,0,0,,,,,,,,
MLM1465192017,0,0.0,0,0,0,0,0,,,,,,,,
MLM1880201025,0,0.0,0,0,0,0,0,,,,,,,,
MLM1905272651,0,0.0,0,0,0,0,0,,,,,,,,
MLM773023177,0,0.0,0,0,0,0,0,,,,,,,,
MLM1964213805,0,0.0,0,0,0,0,0,,,,,,,,
MLM807723286,0,0.0,0,0,0,0,0,,,,,,,,
MLM1388752916,0,0.0,0,0,0,0,0,,,,,,,,
MLM700269256,0,0.0,0,0,0,0,0,,,,,,,,
MLM875215165,0,0.0,0,0,0,0,0,,,,,,,,
MLM942734704,0,0.0,0,0,0,0,0,,,,,,,,
MLM1398590527,0,0.0,0,0,0,0,0,,,,,,,,
MLM1786518552,0,0.0,0,0,0,0,0,,,,,,,,
MLM2249214530,0,0.0,0,0,0,0,0,,,,,,,,
MLM1880201013,0,0.0,0,0,0,0,0,,,,,,,,
MLM1961273775,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982211573,0,0.0,0,0,0,0,0,,,,,,,,
MLM2060359306,0,0.0,0,0,0,0,0,,,,,,,,
MLM2695461868,0,0.0,0,0,0,0,0,,,,,,,,
MLM2696161376,0,0.0,0,0,0,0,0,,,,,,,,
MLM756357114,0,0.0,0,0,0,0,0,,,,,,,,
MLM857981264,0,0.0,0,0,0,0,0,,,,,,,,
MLM1526272380,0,0.0,0,0,0,0,0,,,,,,,,
MLM628173194,0,0.0,0,0,0,0,0,,,,,,,,
MLM1548110311,0,0.0,0,0,0,0,0,,,,,,,,
MLM2237601612,0,0.0,0,0,0,0,0,,,,,,,,
MLM2321690996,0,0.0,0,0,0,0,0,,,,,,,,
MLM2342462246,0,0.0,0,0,0,0,0,,,,,,,,
MLM1339192485,0,0.0,0,0,0,0,0,,,,,,,,
MLM1853758527,0,0.0,0,0,0,0,0,,,,,,,,
MLM1890034597,0,0.0,0,0,0,0,0,,,,,,,,
MLM1968467541,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982249289,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982635221,0,0.0,0,0,0,0,0,,,,,,,,
MLM2248634756,0,0.0,0,0,0,0,0,,,,,,,,
MLM2696151142,0,0.0,0,0,0,0,0,,,,,,,,
MLM1485135875,0,0.0,0,0,0,0,0,,,,,,,,
MLM1980561689,0,0.0,0,0,0,0,0,,,,,,,,
MLM555653057,3,4.7,0,0,0,1,2,,,,,,,,
MLM1540559902,0,0.0,0,0,0,0,0,,,,,,,,
MLM663682357,0,0.0,0,0,0,0,0,,,,,,,,
MLM1822271694,0,0.0,0,0,0,0,0,,,,,,,,
MLM714641380,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982093217,0,0.0,0,0,0,0,0,,,,,,,,
MLM1987074619,0,0.0,0,0,0,0,0,,,,,,,,
MLM1408910995,0,0.0,0,0,0,0,0,,,,,,,,
MLM1408923964,0,0.0,0,0,0,0,0,,,,,,,,
MLM1884347447,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982128113,0,0.0,0,0,0,0,0,,,,,,,,
MLM2696153712,0,0.0,0,0,0,0,0,,,,,,,,
MLM854377242,2,4.0,0,0,1,0,1,,,,,,,,
MLM669617792,2,5.0,0,0,0,0,2,,,,,,,,
MLM1402207200,0,0.0,0,0,0,0,0,,,,,,,,
MLM1416368070,0,0.0,0,0,0,0,0,,,,,,,,
MLM1941197287,0,0.0,0,0,0,0,0,,,,,,,,
MLM1310960972,0,0.0,0,0,0,0,0,,,,,,,,
MLM1917528827,0,0.0,0,0,0,0,0,,,,,,,,
MLM573846454,2,5.0,0,0,0,0,2,,,,,,,,
MLM1316351944,0,0.0,0,0,0,0,0,,,,,,,,
MLM1661464753,0,0.0,0,0,0,0,0,,,,,,,,
MLM2677633784,0,0.0,0,0,0,0,0,,,,,,,,
MLM729690782,0,0.0,0,0,0,0,0,,,,,,,,
MLM1762326590,0,0.0,0,0,0,0,0,,,,,,,,
MLM1910285172,0,0.0,0,0,0,0,0,,,,,,,,
MLM1371556026,0,0.0,0,0,0,0,0,,,,,,,,
MLM2359519996,0,0.0,0,0,0,0,0,,,,,,,,
MLM2674229988,0,0.0,0,0,0,0,0,,,,,,,,
MLM1305690459,0,0.0,0,0,0,0,0,,,,,,,,
MLM673116029,0,0.0,0,0,0,0,0,,,,,,,,
MLM1502141029,0,0.0,0,0,0,0,0,,,,,,,,
MLM1706641947,0,0.0,0,0,0,0,0,,,,,,,,
MLM1972256163,0,0.0,0,0,0,0,0,,,,,,,,
MLM802350563,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982212523,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982648573,0,0.0,0,0,0,0,0,,,,,,,,
MLM2549228938,0,0.0,0,0,0,0,0,,,,,,,,
MLM2550277550,0,0.0,0,0,0,0,0,,,,,,,,
MLM635217155,2,5.0,0,0,0,0,2,,,,,,,,
MLM1457755435,0,0.0,0,0,0,0,0,,,,,,,,
MLM1459542400,0,0.0,0,0,0,0,0,,,,,,,,
MLM1608634735,0,0.0,0,0,0,0,0,,,,,,,,
MLM1958770309,0,0.0,0,0,0,0,0,,,,,,,,
MLM1961260535,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982103491,0,0.0,0,0,0,0,0,,,,,,,,
MLM911839082,0,0.0,0,0,0,0,0,,,,,,,,
MLM1782346629,2,5.0,0,0,0,0,2,,,,,,,,
MLM1902259117,0,0.0,0,0,0,0,0,,,,,,,,
MLM1380086142,0,0.0,0,0,0,0,0,,,,,,,,
MLM1596885528,0,0.0,0,0,0,0,0,,,,,,,,
MLM1951720003,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982061397,0,0.0,0,0,0,0,0,,,,,,,,
MLM2409581466,0,0.0,0,0,0,0,0,,,,,,,,
MLM923225824,0,0.0,0,0,0,0,0,,,,,,,,
MLM1916305775,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982214567,0,0.0,0,0,0,0,0,,,,,,,,
MLM869074979,0,0.0,0,0,0,0,0,,,,,,,,
MLM1416257047,0,0.0,0,0,0,0,0,,,,,,,,
MLM784405162,0,0.0,0,0,0,0,0,,,,,,,,
MLM2693292606,0,0.0,0,0,0,0,0,,,,,,,,
MLM940542357,0,0.0,0,0,0,0,0,,,,,,,,
MLM2696139098,0,0.0,0,0,0,0,0,,,,,,,,
MLM1976457243,0,0.0,0,0,0,0,0,,,,,,,,
MLM1902259067,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982141005,0,0.0,0,0,0,0,0,,,,,,,,
MLM1448516262,0,0.0,0,0,0,0,0,,,,,,,,
MLM1631072370,0,0.0,0,0,0,0,0,,,,,,,,
MLM1694579016,0,0.0,0,0,0,0,0,,,,,,,,
MLM1801667551,0,0.0,0,0,0,0,0,,,,,,,,
MLM1941852397,0,0.0,0,0,0,0,0,,,,,,,,
MLM573751282,1,4.0,0,0,0,1,0,,,,,,,,
MLM628172770,0,0.0,0,0,0,0,0,,,,,,,,
MLM659975628,0,0.0,0,0,0,0,0,,,,,,,,
MLM1408935772,0,0.0,0,0,0,0,0,,,,,,,,
MLM1422088434,1,5.0,0,0,0,0,1,,,,,,,,
MLM1432305347,0,0.0,0,0,0,0,0,,,,,,,,
MLM1648750437,2,5.0,0,0,0,0,2,,,,,,,,
MLM1849184998,0,0.0,0,0,0,0,0,,,,,,,,
MLM647037031,0,0.0,0,0,0,0,0,,,,,,,,
MLM773873514,0,0.0,0,0,0,0,0,,,,,,,,
MLM781408244,0,0.0,0,0,0,0,0,,,,,,,,
MLM1375064811,0,0.0,0,0,0,0,0,,,,,,,,
MLM1432341824,0,0.0,0,0,0,0,0,,,,,,,,
MLM1612041541,0,0.0,0,0,0,0,0,,,,,,,,
MLM1713961039,0,0.0,0,0,0,0,0,,,,,,,,
MLM1716468801,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982676227,0,0.0,0,0,0,0,0,,,,,,,,
MLM2677647900,0,0.0,0,0,0,0,0,,,,,,,,
MLM2708613732,0,0.0,0,0,0,0,0,,,,,,,,
MLM2667105636,0,0.0,0,0,0,0,0,,,,,,,,
MLM2072379880,0,0.0,0,0,0,0,0,,,,,,,,
MLM815085673,0,0.0,0,0,0,0,0,,,,,,,,
MLM925745631,4,3.8,1,0,0,1,2,cost-benefit,4.0,ease_of_assembly,4.666666666666667,firmness,3.3333333333333335,material_quality,4.666666666666667
MLM939500120,0,0.0,0,0,0,0,0,,,,,,,,
MLM1432263663,0,0.0,0,0,0,0,0,,,,,,,,
MLM1432297791,0,0.0,0,0,0,0,0,,,,,,,,
MLM1566857362,0,0.0,0,0,0,0,0,,,,,,,,
MLM1896613799,0,0.0,0,0,0,0,0,,,,,,,,
MLM1408978747,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982260251,0,0.0,0,0,0,0,0,,,,,,,,
MLM2696144596,0,0.0,0,0,0,0,0,,,,,,,,
MLM659980377,0,0.0,0,0,0,0,0,,,,,,,,
MLM1976419717,0,0.0,0,0,0,0,0,,,,,,,,
MLM1976470145,0,0.0,0,0,0,0,0,,,,,,,,
MLM634266421,0,0.0,0,0,0,0,0,,,,,,,,
MLM910525674,0,0.0,0,0,0,0,0,,,,,,,,
MLM1880234367,0,0.0,0,0,0,0,0,,,,,,,,
MLM1965127495,0,0.0,0,0,0,0,0,,,,,,,,
MLM931890083,0,0.0,0,0,0,0,0,,,,,,,,
MLM1377720713,1,5.0,0,0,0,0,1,,,,,,,,
MLM2696182854,0,0.0,0,0,0,0,0,,,,,,,,
MLM1444841595,0,0.0,0,0,0,0,0,,,,,,,,
MLM1466396410,0,0.0,0,0,0,0,0,,,,,,,,
MLM1540565082,0,0.0,0,0,0,0,0,,,,,,,,
MLM1976419715,0,0.0,0,0,0,0,0,,,,,,,,
MLM958697290,3,4.7,0,0,0,1,2,cost-benefit,5.0,ease_of_assembly,4.0,firmness,4.333333333333333,material_quality,4.666666666666667
MLM1982060979,0,0.0,0,0,0,0,0,,,,,,,,
MLM2696144494,0,0.0,0,0,0,0,0,,,,,,,,
MLM2696166678,0,0.0,0,0,0,0,0,,,,,,,,
MLM1485129843,0,0.0,0,0,0,0,0,,,,,,,,
MLM1849143143,2,4.5,0,0,0,1,1,,,,,,,,
MLM2217326198,0,0.0,0,0,0,0,0,,,,,,,,
MLM759567700,0,0.0,0,0,0,0,0,,,,,,,,
MLM936414760,0,0.0,0,0,0,0,0,,,,,,,,
MLM1429805356,0,0.0,0,0,0,0,0,,,,,,,,
MLM1868684314,0,0.0,0,0,0,0,0,,,,,,,,
MLM724982824,0,0.0,0,0,0,0,0,,,,,,,,
MLM1457727791,0,0.0,0,0,0,0,0,,,,,,,,
MLM1485142288,0,0.0,0,0,0,0,0,,,,,,,,
MLM1397242937,0,0.0,0,0,0,0,0,,,,,,,,
MLM1891117331,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982222089,0,0.0,0,0,0,0,0,,,,,,,,
MLM2583927240,0,0.0,0,0,0,0,0,,,,,,,,
MLM2696166568,0,0.0,0,0,0,0,0,,,,,,,,
MLM2780632952,0,0.0,0,0,0,0,0,,,,,,,,
MLM613131567,0,0.0,0,0,0,0,0,,,,,,,,
MLM1672775857,0,0.0,0,0,0,0,0,,,,,,,,
MLM1899924531,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982638323,0,0.0,0,0,0,0,0,,,,,,,,
MLM2245139882,0,0.0,0,0,0,0,0,,,,,,,,
MLM2374563592,0,0.0,0,0,0,0,0,,,,,,,,
MLM2402775192,0,0.0,0,0,0,0,0,,,,,,,,
MLM2693201686,0,0.0,0,0,0,0,0,,,,,,,,
MLM773874819,0,0.0,0,0,0,0,0,,,,,,,,
MLM788972669,0,0.0,0,0,0,0,0,,,,,,,,
MLM909833398,0,0.0,0,0,0,0,0,,,,,,,,
MLM1821037685,0,0.0,0,0,0,0,0,,,,,,,,
MLM2098467496,0,0.0,0,0,0,0,0,,,,,,,,
MLM633939517,0,0.0,0,0,0,0,0,,,,,,,,
MLM1310967612,0,0.0,0,0,0,0,0,,,,,,,,
MLM1323719215,0,0.0,0,0,0,0,0,,,,,,,,
MLM1376420095,0,0.0,0,0,0,0,0,,,,,,,,
MLM1444835342,0,0.0,0,0,0,0,0,,,,,,,,
MLM1605104746,0,0.0,0,0,0,0,0,,,,,,,,
MLM1964239281,0,0.0,0,0,0,0,0,,,,,,,,
MLM1965185135,0,0.0,0,0,0,0,0,,,,,,,,
MLM2696178736,0,0.0,0,0,0,0,0,,,,,,,,
MLM2696262168,0,0.0,0,0,0,0,0,,,,,,,,
MLM1357962925,0,0.0,0,0,0,0,0,,,,,,,,
MLM1517232596,0,0.0,0,0,0,0,0,,,,,,,,
MLM1868684322,0,0.0,0,0,0,0,0,,,,,,,,
MLM2536470952,0,0.0,0,0,0,0,0,,,,,,,,
MLM702331429,0,0.0,0,0,0,0,0,,,,,,,,
MLM1418649923,0,0.0,0,0,0,0,0,,,,,,,,
MLM1465057829,0,0.0,0,0,0,0,0,,,,,,,,
MLM1633236979,0,0.0,0,0,0,0,0,,,,,,,,
MLM1694573040,0,0.0,0,0,0,0,0,,,,,,,,
MLM1951831437,0,0.0,0,0,0,0,0,,,,,,,,
MLM1983535691,0,0.0,0,0,0,0,0,,,,,,,,
MLM556322662,0,0.0,0,0,0,0,0,,,,,,,,
MLM1898124387,0,0.0,0,0,0,0,0,,,,,,,,
MLM1961309385,0,0.0,0,0,0,0,0,,,,,,,,
MLM1897040701,0,0.0,0,0,0,0,0,,,,,,,,
MLM2612798972,0,0.0,0,0,0,0,0,,,,,,,,
MLM2664586582,0,0.0,0,0,0,0,0,,,,,,,,
MLM2665634864,0,0.0,0,0,0,0,0,,,,,,,,
MLM2693537412,0,0.0,0,0,0,0,0,,,,,,,,
MLM2696173946,0,0.0,0,0,0,0,0,,,,,,,,
MLM1359663091,0,0.0,0,0,0,0,0,,,,,,,,
MLM1849151446,0,0.0,0,0,0,0,0,,,,,,,,
MLM560027182,0,0.0,0,0,0,0,0,,,,,,,,
MLM1925628633,0,0.0,0,0,0,0,0,,,,,,,,
MLM745553067,4,4.3,0,0,1,1,2,,,,,,,,
MLM1897040697,0,0.0,0,0,0,0,0,,,,,,,,
MLM1408978890,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982068097,0,0.0,0,0,0,0,0,,,,,,,,
MLM1360446267,0,0.0,0,0,0,0,0,,,,,,,,
MLM1378810081,0,0.0,0,0,0,0,0,,,,,,,,
MLM1849187474,0,0.0,0,0,0,0,0,,,,,,,,
MLM1916132469,0,0.0,0,0,0,0,0,,,,,,,,
MLM931883519,0,0.0,0,0,0,0,0,,,,,,,,
MLM1617546372,0,0.0,0,0,0,0,0,,,,,,,,
MLM1849052741,0,0.0,0,0,0,0,0,,,,,,,,
MLM1849206879,0,0.0,0,0,0,0,0,,,,,,,,
MLM1894857355,0,0.0,0,0,0,0,0,,,,,,,,
MLM1918714083,0,0.0,0,0,0,0,0,,,,,,,,
MLM2248621918,0,0.0,0,0,0,0,0,,,,,,,,
MLM1547491751,0,0.0,0,0,0,0,0,,,,,,,,
MLM1856051947,0,0.0,0,0,0,0,0,,,,,,,,
MLM1898124401,0,0.0,0,0,0,0,0,,,,,,,,
MLM786597378,0,0.0,0,0,0,0,0,,,,,,,,
MLM899566585,1,5.0,0,0,0,0,1,,,,,,,,
MLM1402028873,0,0.0,0,0,0,0,0,,,,,,,,
MLM1448522866,0,0.0,0,0,0,0,0,,,,,,,,
MLM1512028239,0,0.0,0,0,0,0,0,,,,,,,,
MLM1968415375,0,0.0,0,0,0,0,0,,,,,,,,
MLM891742041,0,0.0,0,0,0,0,0,,,,,,,,
MLM1408941988,0,0.0,0,0,0,0,0,,,,,,,,
MLM1526316082,0,0.0,0,0,0,0,0,,,,,,,,
MLM1711228405,0,0.0,0,0,0,0,0,,,,,,,,
MLM1878878399,0,0.0,0,0,0,0,0,,,,,,,,
MLM2696267296,0,0.0,0,0,0,0,0,,,,,,,,
MLM765688740,0,0.0,0,0,0,0,0,,,,,,,,
MLM1833796460,0,0.0,0,0,0,0,0,,,,,,,,
MLM1961244231,0,0.0,0,0,0,0,0,,,,,,,,
MLM1409543970,0,0.0,0,0,0,0,0,,,,,,,,
MLM1859431380,0,0.0,0,0,0,0,0,,,,,,,,
MLM832024429,0,0.0,0,0,0,0,0,,,,,,,,
MLM1444828891,0,0.0,0,0,0,0,0,,,,,,,,
MLM1982168759,0,0.0,0,0,0,0,0,,,,,,,,
MLM1997545933,0,0.0,0,0,0,0,0,,,,,,,,
MLM2104281370,6,4.3,1,0,0,0,5,cost-benefit,4.2,ease_of_assembly,4.2,firmness,4.2,material_quality,4.2
MLM2693510600,0,0.0,0,0,0,0,0,,,,,,,,
MLM717059743,0,0.0,0,0,0,0,0,,,,,,,,
MLM788943206,0,0.0,0,0,0,0,0,,,,,,,,
MLM1351395121,0,0.0,0,0,0,0,0,,,,,,,,
MLM1373085368,0,0.0,0,0,0,0,0,,,,,,,,
MLM2671884168,0,0.0,0,0,0,0,0,,,,,,,,
MLM931878642,0,0.0,0,0,0,0,0,,,,,,,,
MLM1364479145,0,0.0,0,0,0,0,0,,,,,,,,
MLM1483197434,0,0.0,0,0,0,0,0,,,,,,,,
