ID,Fecha_Creacion,Contenido,Calificacion,Valoracion,likes,dislikes,fecha_compra,Numero de Palabras,Palabras_Prohibidas,Imagenes,Reacciones,atributos,Variación_Atributos
MLM555653057,2021-03-03T22:13:36Z,"Bonita, liviana, fácil de armar, barata. Es chaparrita, tomen eso en cuenta.",0,5,0,0,2021-01-09T20:00:00Z,12,0,0,,,
MLM555653057,2020-12-24T02:20:13Z,Es muy buen producto para mis necesidades.,0,5,0,0,2020-11-09T20:00:00Z,7,0,0,,,
MLM555653057,2020-08-21T15:04:30Z,Está buena. Está bonita. Parece resistente.,0,4,0,0,2020-06-24T20:00:00Z,6,0,0,,,
MLM669617792,2023-01-11T22:40:45Z,Solo la base con ruedas se ven las soldaduras ya que no están pintadas esas partes todo el tubo de fijación de ruedas y en la unión de ambas camas de la litera una ata está un poco chueca poro a pesar de esos detalles me encantó es tal y como lo anuncian.,0,5,0,0,2022-12-13T20:04:58Z,53,0,0,,,
MLM573846454,2020-04-19T14:35:21Z,De excelente calidad y fácil de armar. Muy recomendable.,0,5,0,0,2020-02-22T20:00:00Z,9,0,0,,,
MLM573846454,2019-02-15T17:53:53Z,Hermosa cama! diseño súper simple y moderno. Re funcionales.,0,5,0,0,0001-01-01T00:00:00Z,9,0,0,,,
MLM635217155,2023-05-17T18:30:12Z,Bieb.,0,5,0,0,2022-03-07T23:41:54Z,1,0,0,,,
MLM1782346629,2023-06-13T19:03:46Z,Excelente producto!!👍🏼.,0,5,0,0,2023-05-24T12:59:39Z,2,0,0,,,
MLM573751282,2022-04-13T20:50:38Z,"La litera como tal, es buena, no es complicado el armado solo muy entretenido, yo tarde un aproximado de 6 hrs. , cabe aclarar que soy mujer y la arme en su mayoría yo sola, no le doy 5 estrellas porque solicite la negra, y al final mandaron la gris, que se ve muy bien el color, solo que creo que deben cuidar ese detalle, los acabados y la resistencia es excelente, es una litera metálica con un acabado bastante fino, no burdo, soldaduras pulidas, y la tornillería toda es cabeza plana, y se instala con llaves allen que vienen incluidas (2), sobran tornillos supongo que por cuestión de mejor de más que de menos, en medidas es exactamente como indica la publicación, si la recomiendo y si me gusta como quedo la habitación donde se instalo.",0,4,0,0,2022-02-21T22:46:58Z,136,0,0,,,
MLM1849143143,2023-07-26T15:54:00Z,"Bueno, cumple con lo que necesitaba pero se siente frágil, espero que duré un tiempo pero me da la impresión de que no lo hará.",0,4,0,0,2023-07-10T18:38:10Z,25,35,0,,,
MLM745553067,2021-02-26T11:32:15Z,"Me gustó mucho, pero tiene un problema que en algunas ocasiones puede ser peligroso. Tiene el eje echado un poco hacia afuera, de forma que si alguien se mete mucho al fondo de la cama, ésta se pude cerrar sola.
El problema se reduce con un colchón pesado, al punto de que nunca hemos tenido ese problema, pero creo que lo deberían rediseñar para que nunca pueda ocurrir.",10,3,10,0,2020-10-09T20:00:00Z,68,0,0,,,
MLM745553067,2022-07-09T00:10:21Z,"Excelente producto, justo como la descripcion.",1,5,1,0,2022-05-31T17:09:26Z,6,0,0,,,
MLM745553067,2021-03-02T00:10:25Z,Buena calidad aunque existen algunos detalles en su manufactura. El manual no es muy claro para armarla.,1,4,1,0,2021-01-23T20:00:00Z,17,0,0,,,
MLM745553067,2020-10-05T12:38:59Z,Excelente producto y buena calidad. Muy contento quede.,1,5,1,0,2020-08-16T20:00:00Z,8,0,0,,,
MLM899566585,2023-06-17T23:37:51Z,Exelente.,0,5,0,0,2023-04-16T18:18:53Z,1,0,0,,,
MLM2104281370,2023-09-05T12:53:17Z,Solo que no hay colchón de la medida.,0,5,0,0,2023-08-15T16:23:09Z,8,0,0,,,
MLM2104281370,2023-08-27T02:42:25Z,Lo único malo es que no son medidas estándar de méxico así que no he encontrado colchon de su tañamo.,0,5,0,0,2023-06-03T17:15:08Z,20,0,0,,,
MLM2104281370,2023-08-24T19:42:12Z,Se rompió.,0,1,0,0,2023-06-18T00:13:03Z,2,0,0,,,
MLM2104281370,2023-08-16T00:15:47Z,Excelente.,0,5,0,0,2023-08-01T21:21:48Z,1,0,0,,,
MLM717237071,2020-09-08T18:56:54Z,Excelente producto! acabados muy bonitos.,0,5,0,0,2020-08-16T20:00:00Z,5,0,0,,,
MLM717237071,2020-06-24T23:21:27Z,"Superó las expectativas!!!! es un gran producto, de mucha calidad.",-2,5,1,3,2020-05-22T20:00:00Z,10,0,0,,,
MLM717237071,2020-06-17T17:18:51Z,"Muy buen producto, el material es muy bueno y la calidad - precio es excelente.",-2,5,1,3,2020-05-30T20:00:00Z,14,0,0,,,
MLM837837054,2022-06-05T10:05:53Z,"Estás muy bien para el precio que tiene, aunque rechina mucho si te mueves.",0,4,0,0,2022-04-24T21:02:05Z,14,20,0,,,
MLM789197911,2023-07-15T17:57:03Z,Muy practica para un enfermito y muy buen precio.,0,5,0,0,2021-09-13T22:44:56Z,9,0,0,,,
MLM789197911,2023-03-16T17:56:33Z,"Solo me gustaría un poco de más reforzamiento en las patas, o un sistema para hacerla más rígida cuando esta armada.",0,3,0,0,2023-02-22T02:12:02Z,21,0,0,,,
MLM658933360,2020-08-29T08:59:11Z,"La cama esta hermosa!!! las medidas ideales! el color blanco me encanto!.
El diseño esta padrisimo!.
La estructura muy resistente, muy bien armada! esta hecha con madera de buena calidad!.
Es la opcion perfecta para quienes queremos tener mas espacio libre!!.
Los recomiendo ampliamente!!.
Sin duda volveria a comprar con ellos!.
Estoy muy feliz con mi cama!.",3,5,3,0,2020-08-24T20:00:00Z,57,0,0,,,
MLM658933360,2020-08-13T12:43:13Z,"La carpintería está bien trabajada aunque no tiene mucho diseño, pero es muy sólido, trabajan muy rápido. La pintura no se ve tan bien.",3,5,3,0,2020-08-06T20:00:00Z,24,0,0,,,
MLM658933360,2019-10-14T08:08:33Z,Es un gran producto. El diseño es simple pero muy funcional y a mis hijos les encantó.,3,5,3,0,2019-09-21T20:00:00Z,17,0,0,,,
MLM658933360,2020-09-09T21:47:10Z,"Muy buen producto para su precio, sencillo y muy funcional, no le di 5 solo porque los terminados pueden mejorar por el resto excelente.",2,4,2,0,2020-08-15T20:00:00Z,24,0,0,,,
MLM658933360,2020-06-30T12:54:46Z,"Excelente producto, justo lo que esperaba, la cama tiene muy buen soporte, así que sin duda volvería a comprar, 100 % recomendable.",2,5,2,0,2020-05-29T20:00:00Z,21,0,0,,,
MLM658933360,2021-02-01T12:56:30Z,"Muy resistente, buena calidad y buen acabado.",1,5,1,0,2021-01-26T20:00:00Z,7,0,0,,,
MLM658933360,2020-08-13T18:15:28Z,"Bonito producto, excelente diseño y buen acabado.",1,5,1,0,2020-08-06T20:00:00Z,7,0,0,,,
MLM658933360,2020-07-24T16:29:11Z,"Me gustó mucho, buenos acabados.",1,5,1,0,2020-07-06T20:00:00Z,5,0,0,,,
MLM658933360,2020-02-12T22:21:11Z,Muy funcional. Resistente. Muy buena compra.,1,5,1,0,2020-01-24T20:00:00Z,6,20,0,,,
MLM658933360,2020-01-30T17:31:21Z,"Muy práctico, me ahorra muchísimo espacio, ideal para espacios reducidos.",1,5,1,0,2020-01-23T20:00:00Z,10,0,0,,,
MLM658933360,2019-12-04T23:34:09Z,"Excelente producto.
Bueno, resistente y confortable.",1,5,1,0,2019-11-28T20:00:00Z,6,0,0,,,
MLM658933360,2022-02-21T19:23:08Z,Excelente producto! es muy estable y la calidad de la madera es muy buena.,0,5,0,0,2022-02-01T17:34:50Z,14,0,0,,,
MLM658933360,2021-03-22T14:45:37Z,"Excelente acabado, la personalización quedo excelente con las medidas proporcionadas, el material es muy resistente.",0,5,0,0,2021-03-02T20:00:00Z,15,0,0,,,
MLM658933360,2020-01-18T01:57:18Z,"Muy buen producto, cumple con todo lo k anuncia.",0,5,0,0,2019-12-27T20:00:00Z,9,0,0,,,
MLM943798147,2021-10-21T15:35:12Z,"Excelete producto tal y lo que esperaba, producto de excelente calidad.",0,5,0,0,2021-09-06T17:49:36Z,11,0,0,,,
MLM751123651,2021-06-17T18:30:40Z,"Buena calidad y tamaño, muy fácil de armar!.",0,5,0,0,2021-05-20T20:00:00Z,8,0,0,,,
MLM641351318,2020-06-12T13:33:09Z,Muy buen producto buena calidad.,0,5,0,0,2020-05-25T20:00:00Z,5,0,0,,,
MLM641351318,2020-02-02T19:59:24Z,Muy buen producto me encanto tal cómo en la descripcion.,0,5,0,0,2020-01-13T20:00:00Z,10,0,0,,,
MLM723168468,2020-12-17T19:26:49Z,Los colocadores muy profesionales.,0,5,0,0,2020-09-24T20:00:00Z,4,0,0,,,
MLM1348315083,2022-12-07T05:48:40Z,"Me encanto, súper firme, súper resistente , no te pegas en los pies con ninguna pata. Las esquinas están redondeadas, muy buena compra, de hecho compré otra más!!.",1,5,1,0,2022-10-26T00:13:20Z,27,20,2,,,
MLM1348315083,2023-09-06T23:41:44Z,"Muy buen producto, totalmente recomendable, muy fuerte y estético.",0,5,0,0,2023-07-28T02:53:54Z,9,0,0,,,
MLM1435067112,2023-09-17T04:26:04Z,"El producto es bueno resistente , llevo 4 meses con el, armarlo fue rápido para mi que soy mujer, aguanta el peso del colchón solo que al ser metal obviamente en un momento se escucha lo tubular.",0,5,0,0,2023-04-02T03:50:57Z,36,0,3,,,
MLM586063713,2020-10-22T09:36:16Z,Muy buena calidad de la madera y buen diseño.,1,5,1,0,2020-10-02T20:00:00Z,9,0,0,,,
MLM586063713,2020-06-23T00:24:53Z,"Súper linda y muy resistente, de muy buena calidad. A mis hijos les encantó.",0,5,0,0,2020-05-22T20:00:00Z,14,0,0,,,
MLM586063713,2020-05-29T11:24:08Z,"Las literas estan muy bonitas y muy resistentes, son perfectas para ahorrar espacio en el cuato de mis hijos.",0,5,0,0,2020-05-10T20:00:00Z,19,0,0,,,
MLM586063713,2020-01-09T12:27:43Z,Excelente calidad y muy fácil de armar.,0,5,0,0,2019-12-18T20:00:00Z,7,0,0,,,
MLM2257483710,2023-08-16T19:40:08Z,Útil para su función.,0,5,0,0,2023-07-20T00:27:02Z,4,0,0,,,
MLM673190854,2021-07-26T06:39:15Z,Excelente estoy satisfecho con lo que compre me gustó y lo más importante le gustó a mis hijos y otra cosa lo que me gustó es la seriedad de su publicación por mi parte gracias.,0,5,0,0,2021-06-09T20:00:00Z,35,0,0,,,
MLM673190854,2021-02-16T05:07:43Z,Se ve linda y es resistente. Ideal para niños.,0,5,0,0,2020-11-29T20:00:00Z,9,0,0,,,
MLM2354549158,2023-08-17T00:52:30Z,"Me encantó la base de la cama, creí que el tubular iba a ser delgado pero no, es muy resistente y tiene una excelente vista ya colocado.",0,5,0,0,2023-07-25T13:18:23Z,27,0,0,,,
MLM561920256,2019-07-25T10:01:59Z,"Muy bonita, no venia con instrucciones de armado pero es bastante simple aun siendo una sola persona. Lo malo es que 10 dias despues pusieron en descuento.",0,5,0,0,2019-07-03T20:00:00Z,27,0,0,,,
MLM615939423,2022-05-02T19:24:55Z,Es lo que esperaba sin duda volveria a comprar espero con el tiempo sea lo mismo!.,0,5,0,0,2022-03-29T20:36:41Z,16,35,0,,,
MLM731871501,2021-01-08T15:56:02Z,"Mis niños felices, la instalación rápida y segura.",0,5,0,0,2020-04-17T20:00:00Z,8,0,0,,,
MLM731871501,2020-06-03T13:47:14Z,"Ideal para niña pequeñas! muy cálida, segura, no muy alta y de muy buena calidad. Solo hubiera modificado la ubicación de la escalera. Estorba mucho en ese lugar para la cama de abajo.",0,4,0,0,2020-04-16T20:00:00Z,33,0,0,,,
MLM873889586,2023-02-12T04:32:20Z,"Trae un instructivo bastante burdo,no fue suficiente ,y no cuenta con los orificios para armar.",1,1,1,0,2023-02-02T19:05:39Z,16,0,0,,,
MLM873889586,2022-05-26T20:12:04Z,"No me gustó, el material es de baja calidad y la cama es muy fragil.",1,3,1,0,2022-04-20T22:58:27Z,15,0,0,,,
MLM873889586,2022-01-11T18:59:35Z,Esta muy bonita pero es poco resistente.,1,2,1,0,2021-11-16T15:47:54Z,7,0,0,,,
MLM641184727,2023-07-03T22:17:45Z,"A la vista se ve frágil, pero por el precio queda a deber.",0,5,0,0,2022-07-03T21:56:29Z,13,0,0,,,
MLM641184727,2020-07-28T15:15:46Z,"Muy buen producto justo lo que describen, gracias.",0,5,0,0,2020-07-22T20:00:00Z,8,0,0,,,
MLM873897856,2023-02-26T17:18:53Z,"Es de buen tamaño para mi niño de 2 años, el material de los barandales es muy delgado pero de todo lo demás se siente bien.",1,4,1,0,2023-02-09T15:33:01Z,26,0,0,,,
MLM873897856,2023-09-11T03:00:54Z,"Es muy linda pero súper frágil, realmente es para un bebé o máximo un niño de 3 años que pese menos de 20 kg. La base solo es un tabla muy delgada por lo que es necesario que se le ponga otra más firme porque a mi hijo se le ocurrió saltar en ella y casi quiebra la base, pero bueno por lo que vale creo que está bien solo cambiándole esa tabla. Fue muy fácil de armar solo que en mi paquete no venía nada de tornillos yo los tuve que conseguir.",0,4,0,0,2022-11-27T02:51:54Z,93,0,0,,,
